source,unit,group,domain,repetition,n_train,n_test,n_features,positive_rate_train,positive_rate_test,upcr_n_kept,budget,n_trusted,method,auc,delta_vs_upcr,converged,n_iter
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr2,0.5076871657754011,-0.029188948306595353,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr6,0.533422459893048,-0.003453654188948385,1,14
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,gold_ridge_all,0.4870766488413547,-0.049799465240641716,1,22
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr2,0.5317513368983957,-0.005124777183600715,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr6,0.5311942959001783,-0.005681818181818121,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,10,10,pseudo_gold_pcr6,0.5459001782531194,0.009024064171123003,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr2,0.49565508021390375,-0.04122103386809267,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr6,0.5940285204991086,0.05715240641711217,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,gold_ridge_all,0.5398841354723708,0.0030080213903743713,1,27
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr2,0.5327540106951871,-0.004122103386809295,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr6,0.5564839572192513,0.019607843137254832,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,20,20,pseudo_gold_pcr6,0.5861185383244206,0.0492424242424242,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr2,0.5003342245989304,-0.036541889483066026,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr6,0.4979946524064171,-0.03888146167557932,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,gold_ridge_all,0.4575534759358289,-0.07932263814616752,1,37
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr2,0.5275178253119429,-0.009358288770053513,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr6,0.5247326203208555,-0.012143493761140878,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,40,40,pseudo_gold_pcr6,0.5149286987522281,-0.021947415329768294,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr2,0.5495766488413547,0.012700534759358284,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr6,0.5573752228163993,0.02049910873440286,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,gold_ridge_all,0.4861853832442068,-0.05069073083778963,1,47
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr2,0.5600490196078431,0.02317290552584672,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr6,0.5580436720142603,0.02116755793226388,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,1,300,200,25,0.33666666666666667,0.34,22,80,80,pseudo_gold_pcr6,0.5564839572192514,0.019607843137254943,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,0,0,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,0,0,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,0,0,anchored_pcr2,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,0,0,anchored_pcr6,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,0,0,pseudo_gold_pcr6,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,gold_pcr2,0.4797237076648842,-0.13368983957219244,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,gold_pcr6,0.4539884135472371,-0.15942513368983952,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,gold_ridge_all,0.4865196078431373,-0.12689393939393934,1,14
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,anchored_pcr2,0.6102941176470588,-0.003119429590017875,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,anchored_pcr6,0.6032754010695188,-0.010138146167557816,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,5,5,pseudo_gold_pcr6,0.5631684491978609,-0.05024509803921573,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr2,0.4919786096256685,-0.12143493761140817,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr6,0.5072415329768271,-0.10617201426024958,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,gold_ridge_all,0.5143716577540106,-0.09904188948306603,1,23
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr2,0.6047237076648841,-0.008689839572192493,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr6,0.6038324420677362,-0.00958110516934041,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,10,10,pseudo_gold_pcr6,0.5428921568627452,-0.07052139037433147,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr2,0.6140819964349375,0.0006684491978609097,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr6,0.5181595365418894,-0.09525401069518724,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,gold_ridge_all,0.4688057040998218,-0.14460784313725483,1,29
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr2,0.6140819964349375,0.0006684491978609097,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr6,0.616198752228164,0.0027852049910873644,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,20,20,pseudo_gold_pcr6,0.5540329768270945,-0.059380570409982125,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr2,0.5545900178253119,-0.05882352941176472,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr6,0.5149286987522281,-0.09848484848484851,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,gold_ridge_all,0.5553698752228164,-0.058043672014260195,1,32
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr2,0.5982620320855614,-0.015151515151515249,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr6,0.6050579322638145,-0.008355614973262093,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,40,40,pseudo_gold_pcr6,0.570855614973262,-0.04255793226381466,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,platt_upcr,0.6134135472370766,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr2,0.41577540106951877,-0.19763814616755787,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr6,0.4779411764705882,-0.13547237076648844,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,gold_ridge_all,0.4965463458110517,-0.11686720142602491,1,45
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr2,0.5718582887700535,-0.041555258467023126,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr6,0.5617201426024956,-0.05169340463458105,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,2,300,200,25,0.33666666666666667,0.34,22,80,80,pseudo_gold_pcr6,0.5102495543672014,-0.10316399286987521,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,0,0,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,0,0,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,0,0,anchored_pcr2,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,0,0,anchored_pcr6,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,0,0,pseudo_gold_pcr6,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,gold_pcr2,0.44340463458110513,-0.0934714795008913,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,gold_pcr6,0.4487522281639929,-0.08812388591800352,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,gold_ridge_all,0.454211229946524,-0.0826648841354724,1,13
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,anchored_pcr2,0.5367647058823529,-0.00011140819964350346,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,anchored_pcr6,0.5282976827094474,-0.008578431372548989,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,5,5,pseudo_gold_pcr6,0.5061274509803921,-0.03074866310160429,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr2,0.5391042780748663,0.002228163992869847,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,gold_pcr6,0.5688502673796791,0.03197415329768272,1,13
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,gold_ridge_all,0.5499108734402851,0.013034759358288683,1,20
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr2,0.5373217468805703,0.0004456327985739028,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,anchored_pcr6,0.545565953654189,0.008689839572192604,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,10,10,pseudo_gold_pcr6,0.5607174688057041,0.02384135472370763,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr2,0.4337121212121212,-0.10316399286987521,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,gold_pcr6,0.5055704099821747,-0.031305704099821696,1,13
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,gold_ridge_all,0.5453431372549019,0.008467023172905486,1,28
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr2,0.5334224598930482,-0.003453654188948274,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,anchored_pcr6,0.5393270944741533,0.002450980392156854,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,20,20,pseudo_gold_pcr6,0.5184937611408199,-0.018382352941176516,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr2,0.5316399286987523,-0.005236185383244107,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,gold_pcr6,0.5600490196078431,0.02317290552584672,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,gold_ridge_all,0.5636140819964349,0.0267379679144385,1,35
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr2,0.5346479500891266,-0.002228163992869847,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,anchored_pcr6,0.5755347593582887,0.03865864527629226,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,40,40,pseudo_gold_pcr6,0.5759803921568627,0.03910427807486627,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,platt_upcr,0.5368761140819964,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr2,0.4475267379679144,-0.089349376114082,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,gold_pcr6,0.5151515151515151,-0.021724598930481287,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,gold_ridge_all,0.569964349376114,0.03308823529411753,1,46
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr2,0.5333110516934045,-0.0035650623885918886,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,anchored_pcr6,0.537655971479501,0.0007798573975045242,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,3,300,200,25,0.33666666666666667,0.34,22,80,80,pseudo_gold_pcr6,0.5238413547237077,-0.013034759358288683,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,0,0,upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,0,0,platt_upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,0,0,anchored_pcr2,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,0,0,anchored_pcr6,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,0,0,pseudo_gold_pcr6,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,platt_upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,gold_pcr2,0.5199420677361853,-0.05949197860962585,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,gold_pcr6,0.4938725490196078,-0.08556149732620338,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,gold_ridge_all,0.5098039215686275,-0.06963012477718367,1,15
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,anchored_pcr2,0.582330659536542,0.002896613190730757,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,anchored_pcr6,0.5802139037433155,0.0007798573975043022,1,10
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,5,5,pseudo_gold_pcr6,0.5739750445632799,-0.005459001782531336,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,platt_upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,gold_pcr2,0.41744652406417115,-0.16198752228164004,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,gold_pcr6,0.4172237076648842,-0.162210338680927,1,12
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,gold_ridge_all,0.44696969696969696,-0.13246434937611423,1,24
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,anchored_pcr2,0.5782085561497325,-0.001225490196078649,1,8
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,anchored_pcr6,0.5726381461675579,-0.006795900178253267,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,10,10,pseudo_gold_pcr6,0.4642379679144385,-0.1151960784313727,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,platt_upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,gold_pcr2,0.5660650623885919,-0.013368983957219305,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,gold_pcr6,0.5564839572192514,-0.022950089126559825,1,13
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,gold_ridge_all,0.5723039215686275,-0.007130124777183666,1,26
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,anchored_pcr2,0.5734180035650625,-0.006016042780748743,1,7
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,anchored_pcr6,0.5852272727272727,0.005793226381461514,1,9
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,20,20,pseudo_gold_pcr6,0.5670677361853832,-0.012366310160427996,1,11
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,40,40,upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,40,40,platt_upcr,0.5794340463458112,0.0,1,0
real,losnet_hotpotqa_mistral7b,QA,QA,4,300,200,25,0.33666666666666667,0.34,21,40,40,gold_pcr2,0.5027852049910874,-0.07664884135472383,1,7
