scope,channel,a,b,phi_hits,both,a_only,b_only,phi_misses_shuffled
across_channels_top30,,true_tail50,energy_level,0.5572090705722793,875,375,432,
across_channels_top30,,true_tail50,energy_innovation,0.007946689565395319,217,1033,533,
across_channels_top30,,true_tail50,top15_turnover,0.1292941120610901,448,802,738,
across_channels_top30,,true_tail50,top50_js,0.023709319136131588,241,1009,551,
across_channels_top30,,true_tail50,dominant_freq16,0.044884082250113685,297,953,629,
across_channels_top30,,true_tail50,bocpd_p0,0.19857200286511936,500,750,658,
across_channels_top30,,energy_level,energy_innovation,0.033393734160054714,246,1061,504,
across_channels_top30,,energy_level,top15_turnover,0.10612594477275546,444,863,742,
across_channels_top30,,energy_level,top50_js,0.03222067444796379,258,1049,534,
across_channels_top30,,energy_level,dominant_freq16,-0.002995782072533892,270,1037,656,
across_channels_top30,,energy_level,bocpd_p0,0.25462457047983983,567,740,591,
across_channels_top30,,energy_innovation,top15_turnover,0.32160801054585625,437,313,749,
across_channels_top30,,energy_innovation,top50_js,0.5891954268871211,509,241,283,
across_channels_top30,,energy_innovation,dominant_freq16,0.3160771588998148,370,380,556,
across_channels_top30,,energy_innovation,bocpd_p0,0.17724083702599852,325,425,833,
across_channels_top30,,top15_turnover,top50_js,0.44476549670317844,546,640,246,
across_channels_top30,,top15_turnover,dominant_freq16,0.4268879198565779,588,598,338,
across_channels_top30,,top15_turnover,bocpd_p0,0.14352273893560447,433,753,725,
across_channels_top30,,top50_js,dominant_freq16,0.38933543719912006,434,358,492,
across_channels_top30,,top50_js,bocpd_p0,0.1507596934063951,319,473,839,
across_channels_top30,,dominant_freq16,bocpd_p0,0.1017458385816056,322,604,836,
fused,,ct7,token_lsml,0.5668203003496615,1139,560,333,
fused,,ct7,top5__all__soft__equal,0.5176849199971763,1024,675,313,
fused,,ct7,top5__all__pmf__equal,0.5176849199971763,1024,675,313,
fused,,token_lsml,top5__all__soft__equal,0.6213751100658186,1039,433,298,
fused,,token_lsml,top5__all__pmf__equal,0.6213751100658186,1039,433,298,
fused,,top5__all__pmf__equal,top5__all__soft__equal,1.0,1337,0,0,
