series,population,stratum,bin,centre,mean,n
chosen_surprisal__first_token,pre_error,steps_11_plus,0,0.05,2.000679838821813,1330
chosen_surprisal__first_token,pre_error,steps_11_plus,1,0.15,-0.1909046174750874,700
chosen_surprisal__first_token,pre_error,steps_11_plus,2,0.25,-0.24346801396095008,600
chosen_surprisal__first_token,pre_error,steps_11_plus,3,0.35,-0.29101100663125,456
chosen_surprisal__first_token,pre_error,steps_11_plus,4,0.45,-0.2808734568038271,378
chosen_surprisal__first_token,pre_error,steps_11_plus,5,0.55,-0.32631988360461256,342
chosen_surprisal__first_token,pre_error,steps_11_plus,6,0.65,-0.3064802597518837,246
chosen_surprisal__first_token,pre_error,steps_11_plus,7,0.75,-0.32802556331202276,154
chosen_surprisal__first_token,pre_error,steps_11_plus,8,0.85,-0.36655637690781256,88
chosen_surprisal__first_token,pre_error,steps_11_plus,9,0.95,-0.42280837743221955,22
chosen_surprisal__boxcar8_max,gate_closed,all,0,0.05,1.9092104566043002,2472
chosen_surprisal__boxcar8_max,gate_closed,all,1,0.15,-0.04930287971257119,1000
chosen_surprisal__boxcar8_max,gate_closed,all,2,0.25,-0.19035964504390263,1550
chosen_surprisal__boxcar8_max,gate_closed,all,3,0.35,-0.3108373758034585,1208
chosen_surprisal__boxcar8_max,gate_closed,all,4,0.45,-0.3716568769916249,988
chosen_surprisal__boxcar8_max,gate_closed,all,5,0.55,-0.42221148029979827,1571
chosen_surprisal__boxcar8_max,gate_closed,all,6,0.65,-0.4790366398164405,1587
chosen_surprisal__boxcar8_max,gate_closed,all,7,0.75,-0.47404016093229767,1171
chosen_surprisal__boxcar8_max,gate_closed,all,8,0.85,-0.45193929393108834,1379
chosen_surprisal__boxcar8_max,gate_closed,all,9,0.95,-0.4051370585827639,2544
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,0,0.05,1.5947951504846836,947
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,2,0.25,-0.16585364686412077,400
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,3,0.35,-0.3379396461146126,395
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,5,0.55,-0.5710299593354843,524
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,6,0.65,-0.7258577573557473,395
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,7,0.75,-0.6294982479585322,400
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__boxcar8_max,gate_closed,steps_2_to_5,9,0.95,-0.499166395477662,947
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,0,0.05,2.258500763136556,1009
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,1,0.15,-0.04226371417058805,655
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,2,0.25,-0.20945531397692688,779
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,3,0.35,-0.3247121782788789,459
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,4,0.45,-0.3794440190199647,639
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,5,0.55,-0.34096480956073444,655
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,6,0.65,-0.431453167535918,813
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,7,0.75,-0.4780295378407526,425
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,8,0.85,-0.4880366998525297,1009
chosen_surprisal__boxcar8_max,gate_closed,steps_6_to_10,9,0.95,-0.42296954454782393,1009
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,0,0.05,1.8032363783179477,516
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,1,0.15,-0.06266709255314802,345
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,2,0.25,-0.17668544874494463,371
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,3,0.35,-0.2626059319923719,354
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,4,0.45,-0.35739904387956306,349
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,5,0.55,-0.35903721070639494,392
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,6,0.65,-0.32386783120440493,379
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,7,0.75,-0.2894195829074786,346
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,8,0.85,-0.3535006923777524,370
chosen_surprisal__boxcar8_max,gate_closed,steps_11_plus,9,0.95,-0.22309835045654808,588
chosen_surprisal__boxcar8_max,label_clean,all,0,0.05,1.9020884577545811,2594
chosen_surprisal__boxcar8_max,label_clean,all,1,0.15,-0.0003229089847672255,1028
chosen_surprisal__boxcar8_max,label_clean,all,2,0.25,-0.1584653028380483,1676
chosen_surprisal__boxcar8_max,label_clean,all,3,0.35,-0.32864129261345326,1206
chosen_surprisal__boxcar8_max,label_clean,all,4,0.45,-0.34351366984595505,1098
chosen_surprisal__boxcar8_max,label_clean,all,5,0.55,-0.42937804410971436,1626
chosen_surprisal__boxcar8_max,label_clean,all,6,0.65,-0.4705802416486624,1670
chosen_surprisal__boxcar8_max,label_clean,all,7,0.75,-0.48525623372352694,1212
chosen_surprisal__boxcar8_max,label_clean,all,8,0.85,-0.48208592816891355,1492
chosen_surprisal__boxcar8_max,label_clean,all,9,0.95,-0.4134699361556246,2668
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,0,0.05,1.5970063892315989,950
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,2,0.25,-0.17404147107748866,406
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,3,0.35,-0.3544621950773968,388
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,5,0.55,-0.6031009827841544,532
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,6,0.65,-0.6920053283676341,388
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,7,0.75,-0.6397252684543617,406
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__boxcar8_max,label_clean,steps_2_to_5,9,0.95,-0.48409226482341683,950
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,0,0.05,2.2200102780034916,1124
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,1,0.15,-0.025024559280274517,686
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,2,0.25,-0.16037017955069643,886
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,3,0.35,-0.352175360107391,462
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,4,0.45,-0.3807110776404082,744
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,5,0.55,-0.3518151069179024,686
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,6,0.65,-0.4265639831839765,900
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,7,0.75,-0.48240802658853343,448
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,8,0.85,-0.49947073250526164,1124
chosen_surprisal__boxcar8_max,label_clean,steps_6_to_10,9,0.95,-0.43354628125874045,1124
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,0,0.05,1.772249686864319,520
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,1,0.15,0.049224845701542716,342
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,2,0.25,-0.13760164379477008,384
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,3,0.35,-0.26995800795556085,356
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,4,0.45,-0.26533606702371365,354
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,5,0.55,-0.3332691508224153,408
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,6,0.65,-0.3493805007357165,382
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,7,0.75,-0.31364050382340863,358
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,8,0.85,-0.42898668883723645,368
chosen_surprisal__boxcar8_max,label_clean,steps_11_plus,9,0.95,-0.2625321850945034,594
chosen_surprisal__boxcar8_max,pre_error,all,0,0.05,1.9182506994729978,4454
chosen_surprisal__boxcar8_max,pre_error,all,1,0.15,-0.054679686185127765,1918
chosen_surprisal__boxcar8_max,pre_error,all,2,0.25,-0.28182495186787626,1964
chosen_surprisal__boxcar8_max,pre_error,all,3,0.35,-0.3519574165211757,1184
chosen_surprisal__boxcar8_max,pre_error,all,4,0.45,-0.42096804047251724,878
chosen_surprisal__boxcar8_max,pre_error,all,5,0.55,-0.39536471984845917,946
chosen_surprisal__boxcar8_max,pre_error,all,6,0.65,-0.4880772756306595,602
chosen_surprisal__boxcar8_max,pre_error,all,7,0.75,-0.4415740643626637,270
chosen_surprisal__boxcar8_max,pre_error,all,8,0.85,-0.46602567875444534,146
chosen_surprisal__boxcar8_max,pre_error,all,9,0.95,-0.3115539582032518,22
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,0,0.05,1.5937086030683285,1016
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,2,0.25,-0.2937231186623792,320
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,3,0.35,-0.47307649021313597,168
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,5,0.55,-0.5492592536748425,164
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,6,0.65,-0.8810436101252289,44
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,7,0.75,-0.6346891673401525,28
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__boxcar8_max,pre_error,steps_2_to_5,9,0.95,nan,0
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,0,0.05,2.184578482005967,2108
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,1,0.15,-0.04918734323012943,1218
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,2,0.25,-0.2995093806815372,1044
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,3,0.35,-0.33805094869503655,560
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,4,0.45,-0.4494993608163875,500
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,5,0.55,-0.4161301038962762,440
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,6,0.65,-0.5179949823296933,312
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,7,0.75,-0.5256995154672938,88
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,8,0.85,-0.4931477350317831,58
chosen_surprisal__boxcar8_max,pre_error,steps_6_to_10,9,0.95,nan,0
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,0,0.05,1.744052056140385,1330
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,1,0.15,-0.06423636292682526,700
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,2,0.25,-0.24470835677503894,600
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,3,0.35,-0.32441271828080026,456
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,4,0.45,-0.3832281987478205,378
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,5,0.55,-0.2948516422795518,342
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,6,0.65,-0.37984620568000943,246
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,7,0.75,-0.3583905411121632,154
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,8,0.85,-0.4481497780261996,88
chosen_surprisal__boxcar8_max,pre_error,steps_11_plus,9,0.95,-0.3115539582032518,22
chosen_surprisal__page_wmax,gate_closed,all,0,0.05,1.9989318333422676,2472
chosen_surprisal__page_wmax,gate_closed,all,1,0.15,-0.044804596392175745,1000
chosen_surprisal__page_wmax,gate_closed,all,2,0.25,-0.24598351190435552,1550
chosen_surprisal__page_wmax,gate_closed,all,3,0.35,-0.3488599692141163,1208
chosen_surprisal__page_wmax,gate_closed,all,4,0.45,-0.3883444522911883,988
chosen_surprisal__page_wmax,gate_closed,all,5,0.55,-0.4361119787616155,1571
chosen_surprisal__page_wmax,gate_closed,all,6,0.65,-0.4932157789033103,1587
chosen_surprisal__page_wmax,gate_closed,all,7,0.75,-0.46512547895925266,1171
chosen_surprisal__page_wmax,gate_closed,all,8,0.85,-0.4455735199609872,1379
chosen_surprisal__page_wmax,gate_closed,all,9,0.95,-0.4257862070999511,2544
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,0,0.05,1.6745465741296977,947
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,2,0.25,-0.2352595840661014,400
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,3,0.35,-0.36274523216054827,395
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,5,0.55,-0.5666257754642582,524
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,6,0.65,-0.7236424003465327,395
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,7,0.75,-0.6341876675342478,400
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__page_wmax,gate_closed,steps_2_to_5,9,0.95,-0.5406353578427827,947
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,0,0.05,2.336374742942602,1009
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,1,0.15,-0.04437181125259964,655
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,2,0.25,-0.24554941309528666,779
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,3,0.35,-0.36033863856317905,459
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,4,0.45,-0.4087194111522125,639
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,5,0.55,-0.3727919783107126,655
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,6,0.65,-0.45248621188170374,813
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,7,0.75,-0.44803389912651514,425
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,8,0.85,-0.4770974336530179,1009
chosen_surprisal__page_wmax,gate_closed,steps_6_to_10,9,0.95,-0.4228272486547392,1009
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,0,0.05,1.9344220362251563,516
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,1,0.15,-0.045626260932530416,345
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,2,0.25,-0.2584571887441585,371
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,3,0.35,-0.31848316668569576,354
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,4,0.45,-0.3510390118551007,349
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,5,0.55,-0.36745221045334153,392
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,6,0.65,-0.3404311417489345,379
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,7,0.75,-0.2906718546786612,346
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,8,0.85,-0.35960695532515113,370
chosen_surprisal__page_wmax,gate_closed,steps_11_plus,9,0.95,-0.24589410389886032,588
chosen_surprisal__page_wmax,label_clean,all,0,0.05,1.9970165583336221,2594
chosen_surprisal__page_wmax,label_clean,all,1,0.15,0.0021253082370707014,1028
chosen_surprisal__page_wmax,label_clean,all,2,0.25,-0.21548896662274905,1676
chosen_surprisal__page_wmax,label_clean,all,3,0.35,-0.36098875539666736,1206
chosen_surprisal__page_wmax,label_clean,all,4,0.45,-0.3744722757419979,1098
chosen_surprisal__page_wmax,label_clean,all,5,0.55,-0.4453235238129985,1626
chosen_surprisal__page_wmax,label_clean,all,6,0.65,-0.48381036565438595,1670
chosen_surprisal__page_wmax,label_clean,all,7,0.75,-0.48248631629643435,1212
chosen_surprisal__page_wmax,label_clean,all,8,0.85,-0.4725218415789885,1492
chosen_surprisal__page_wmax,label_clean,all,9,0.95,-0.4321318965526292,2668
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,0,0.05,1.671871231596986,950
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,2,0.25,-0.22725292965521907,406
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,3,0.35,-0.3625293608390437,388
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,5,0.55,-0.5997884557586306,532
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,6,0.65,-0.7081052729233825,388
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,7,0.75,-0.6542964919322316,406
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__page_wmax,label_clean,steps_2_to_5,9,0.95,-0.5219735878833907,950
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,0,0.05,2.310106995050998,1124
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,1,0.15,-0.020018083405440056,686
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,2,0.25,-0.2058773340369568,886
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,3,0.35,-0.3796411275617409,462
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,4,0.45,-0.42039181244657564,744
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,5,0.55,-0.3908504960160279,686
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,6,0.65,-0.44876894215550056,900
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,7,0.75,-0.45292281382496613,448
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,8,0.85,-0.4962367525830268,1124
chosen_surprisal__page_wmax,label_clean,steps_6_to_10,9,0.95,-0.4266546362694104,1124
chosen_surprisal__page_wmax,label_clean,steps_11_plus,0,0.05,1.9142750381979923,520
chosen_surprisal__page_wmax,label_clean,steps_11_plus,1,0.15,0.04654158504046948,342
chosen_surprisal__page_wmax,label_clean,steps_11_plus,2,0.25,-0.22522786630980265,384
chosen_surprisal__page_wmax,label_clean,steps_11_plus,3,0.35,-0.3351035001946818,356
chosen_surprisal__page_wmax,label_clean,steps_11_plus,4,0.45,-0.27796341893915644,354
chosen_surprisal__page_wmax,label_clean,steps_11_plus,5,0.55,-0.3355028210523257,408
chosen_surprisal__page_wmax,label_clean,steps_11_plus,6,0.65,-0.33855082934189,382
chosen_surprisal__page_wmax,label_clean,steps_11_plus,7,0.75,-0.324635807355326,358
chosen_surprisal__page_wmax,label_clean,steps_11_plus,8,0.85,-0.40008825470796006,368
chosen_surprisal__page_wmax,label_clean,steps_11_plus,9,0.95,-0.29881006792319376,594
chosen_surprisal__page_wmax,pre_error,all,0,0.05,2.0398980552643775,4454
chosen_surprisal__page_wmax,pre_error,all,1,0.15,-0.013497638889005455,1918
chosen_surprisal__page_wmax,pre_error,all,2,0.25,-0.306688146897189,1964
chosen_surprisal__page_wmax,pre_error,all,3,0.35,-0.3868106388020318,1184
chosen_surprisal__page_wmax,pre_error,all,4,0.45,-0.42971555221095775,878
chosen_surprisal__page_wmax,pre_error,all,5,0.55,-0.4368075786348674,946
chosen_surprisal__page_wmax,pre_error,all,6,0.65,-0.48655979764322194,602
chosen_surprisal__page_wmax,pre_error,all,7,0.75,-0.4434182250974491,270
chosen_surprisal__page_wmax,pre_error,all,8,0.85,-0.45408242701159285,146
chosen_surprisal__page_wmax,pre_error,all,9,0.95,-0.4716498112658613,22
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,0,0.05,1.6994376081870453,1016
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,1,0.15,nan,0
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,2,0.25,-0.32326429674596446,320
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,3,0.35,-0.5204785786664908,168
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,4,0.45,nan,0
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,5,0.55,-0.5881858261712894,164
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,6,0.65,-0.8196386180141506,44
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,7,0.75,-0.6913428838529091,28
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,8,0.85,nan,0
chosen_surprisal__page_wmax,pre_error,steps_2_to_5,9,0.95,nan,0
chosen_surprisal__page_wmax,pre_error,steps_6_to_10,0,0.05,2.2988298174982402,2108
