series,population,step_index,mean,n
q15_VE1__mean,label_clean,18,-0.3502510048219658,36
q15_VE1__mean,label_clean,19,-0.5913330564989793,28
q15_VE1__mean,label_clean,20+,0.11669478306477363,106
q15_VE1__mean,pre_error,0,-0.125299025915704,3898
q15_VE1__mean,pre_error,1,0.012161774331737792,2844
q15_VE1__mean,pre_error,2,-0.07824814090820204,1860
q15_VE1__mean,pre_error,3,-0.09845062379002917,1214
q15_VE1__mean,pre_error,4,-0.14050467252508847,818
q15_VE1__mean,pre_error,5,-0.15637821267452887,520
q15_VE1__mean,pre_error,6,-0.15458097786776986,356
q15_VE1__mean,pre_error,7,-0.24856078843012286,238
q15_VE1__mean,pre_error,8,-0.29559763394881855,174
q15_VE1__mean,pre_error,9,-0.31206556150063935,128
q15_VE1__mean,pre_error,10,-0.26925213815530313,84
q15_VE1__mean,pre_error,11,-0.3343178564160346,60
q15_VE1__mean,pre_error,12,-0.28950006897844494,52
q15_VE1__mean,pre_error,13,-0.24441348078935957,34
q15_VE1__mean,pre_error,14,-0.24506532278606705,26
q15_VE1__mean,pre_error,15,0.29928778246073573,20
q15_VE1__mean,pre_error,16,-0.46339143823874557,14
q15_VE1__mean,pre_error,17,-0.7980201751276629,12
q15_VE1__mean,pre_error,18,-0.7463626557998776,8
q15_VE1__mean,pre_error,19,0.02635498343696402,8
q15_VE1__mean,pre_error,20+,-0.6132489397372121,16
q15_VE1__log_top5,gate_closed,0,0.48266484656298614,2244
q15_VE1__log_top5,gate_closed,1,0.3614054823382154,2244
q15_VE1__log_top5,gate_closed,2,0.0350382601132468,2216
q15_VE1__log_top5,gate_closed,3,-0.121887167675304,2092
q15_VE1__log_top5,gate_closed,4,-0.2256381246484291,1697
q15_VE1__log_top5,gate_closed,5,-0.2512721472595202,1297
q15_VE1__log_top5,gate_closed,6,-0.3167396464381044,943
q15_VE1__log_top5,gate_closed,7,-0.28931876837519316,713
q15_VE1__log_top5,gate_closed,8,-0.3759138080259412,517
q15_VE1__log_top5,gate_closed,9,-0.33935614924319824,377
q15_VE1__log_top5,gate_closed,10,-0.21835829080214356,288
q15_VE1__log_top5,gate_closed,11,-0.29648577628591744,220
q15_VE1__log_top5,gate_closed,12,0.04747983896734524,146
q15_VE1__log_top5,gate_closed,13,-0.08400241621920376,116
q15_VE1__log_top5,gate_closed,14,-0.05977146612366359,91
q15_VE1__log_top5,gate_closed,15,-0.5316140602453713,77
q15_VE1__log_top5,gate_closed,16,-0.14651678406609342,53
q15_VE1__log_top5,gate_closed,17,0.012607777202694357,41
q15_VE1__log_top5,gate_closed,18,-0.1098368836043308,27
q15_VE1__log_top5,gate_closed,19,-0.05691401455881493,19
q15_VE1__log_top5,gate_closed,20+,0.15205579804995376,52
q15_VE1__log_top5,label_clean,0,0.4203205068722274,2358
q15_VE1__log_top5,label_clean,1,0.3338631545275714,2358
q15_VE1__log_top5,label_clean,2,0.0802487750759021,2328
q15_VE1__log_top5,label_clean,3,-0.10235701420770482,2202
q15_VE1__log_top5,label_clean,4,-0.15528096641149244,1814
q15_VE1__log_top5,label_clean,5,-0.2995350162690121,1408
q15_VE1__log_top5,label_clean,6,-0.31949666458721904,970
q15_VE1__log_top5,label_clean,7,-0.2986885541557636,732
q15_VE1__log_top5,label_clean,8,-0.294132050919753,508
q15_VE1__log_top5,label_clean,9,-0.1975187244272683,366
q15_VE1__log_top5,label_clean,10,-0.2795900875802191,284
q15_VE1__log_top5,label_clean,11,-0.3500216497492801,216
q15_VE1__log_top5,label_clean,12,-0.010994666203736958,160
q15_VE1__log_top5,label_clean,13,-0.2266600475622972,122
q15_VE1__log_top5,label_clean,14,-0.2934056512837867,96
q15_VE1__log_top5,label_clean,15,-0.38709395121235135,76
q15_VE1__log_top5,label_clean,16,-0.2829473817205411,54
q15_VE1__log_top5,label_clean,17,-0.26907694738608656,48
q15_VE1__log_top5,label_clean,18,-0.16230349364631733,36
q15_VE1__log_top5,label_clean,19,-0.3506666726397362,28
q15_VE1__log_top5,label_clean,20+,-0.0023011157903837717,106
q15_VE1__log_top5,pre_error,0,-0.03292215171073068,3898
q15_VE1__log_top5,pre_error,1,0.11146254511434103,2844
q15_VE1__log_top5,pre_error,2,-0.006785673224620343,1860
q15_VE1__log_top5,pre_error,3,-0.011739897726251192,1214
q15_VE1__log_top5,pre_error,4,-0.048268945938355276,818
q15_VE1__log_top5,pre_error,5,-1.8433678292956596e-05,520
q15_VE1__log_top5,pre_error,6,0.03268252771626421,356
q15_VE1__log_top5,pre_error,7,-0.0481483965653517,238
q15_VE1__log_top5,pre_error,8,-0.33721328858813165,174
q15_VE1__log_top5,pre_error,9,-0.225703359510966,128
q15_VE1__log_top5,pre_error,10,-0.33356583663488976,84
q15_VE1__log_top5,pre_error,11,-0.1058810768833022,60
q15_VE1__log_top5,pre_error,12,-0.2662293079503803,52
q15_VE1__log_top5,pre_error,13,-0.2605788265991589,34
q15_VE1__log_top5,pre_error,14,-0.3906694811611532,26
q15_VE1__log_top5,pre_error,15,-0.46392016632812316,20
q15_VE1__log_top5,pre_error,16,-0.5552103234455331,14
q15_VE1__log_top5,pre_error,17,-0.8821234494660146,12
q15_VE1__log_top5,pre_error,18,-1.155478733483168,8
q15_VE1__log_top5,pre_error,19,-0.5377456536172216,8
q15_VE1__log_top5,pre_error,20+,-0.3730349657921842,16
q15_VE1__cusum_top5,gate_closed,0,-0.1753901283406511,2244
q15_VE1__cusum_top5,gate_closed,1,0.4776832161616997,2244
q15_VE1__cusum_top5,gate_closed,2,0.459035402811376,2216
q15_VE1__cusum_top5,gate_closed,3,0.13103532057930214,2092
q15_VE1__cusum_top5,gate_closed,4,-0.11177204531100624,1697
q15_VE1__cusum_top5,gate_closed,5,-0.23306077353645038,1297
q15_VE1__cusum_top5,gate_closed,6,-0.28007498227927924,943
q15_VE1__cusum_top5,gate_closed,7,-0.3210459629162183,713
q15_VE1__cusum_top5,gate_closed,8,-0.3495661747132883,517
q15_VE1__cusum_top5,gate_closed,9,-0.37297914833794116,377
q15_VE1__cusum_top5,gate_closed,10,-0.4324019340606988,288
q15_VE1__cusum_top5,gate_closed,11,-0.6305847740168257,220
q15_VE1__cusum_top5,gate_closed,12,-0.5521227064882267,146
q15_VE1__cusum_top5,gate_closed,13,-0.5823221327332275,116
q15_VE1__cusum_top5,gate_closed,14,-0.5192345339218111,91
q15_VE1__cusum_top5,gate_closed,15,-0.7144256775702686,77
q15_VE1__cusum_top5,gate_closed,16,-0.46366335738782544,53
q15_VE1__cusum_top5,gate_closed,17,-0.6484208281128282,41
q15_VE1__cusum_top5,gate_closed,18,-0.9779894578824523,27
q15_VE1__cusum_top5,gate_closed,19,-1.1363012977507458,19
q15_VE1__cusum_top5,gate_closed,20+,-0.9720395302385063,52
q15_VE1__cusum_top5,label_clean,0,-0.19065008558480226,2358
q15_VE1__cusum_top5,label_clean,1,0.40304521431975115,2358
q15_VE1__cusum_top5,label_clean,2,0.46403857588943415,2328
q15_VE1__cusum_top5,label_clean,3,0.16011675085812094,2202
q15_VE1__cusum_top5,label_clean,4,-0.07015629916152534,1814
q15_VE1__cusum_top5,label_clean,5,-0.23412469956695264,1408
q15_VE1__cusum_top5,label_clean,6,-0.2793483673021658,970
q15_VE1__cusum_top5,label_clean,7,-0.3823502326800815,732
q15_VE1__cusum_top5,label_clean,8,-0.34968919039847834,508
q15_VE1__cusum_top5,label_clean,9,-0.3233424723783704,366
q15_VE1__cusum_top5,label_clean,10,-0.4313154516372949,284
q15_VE1__cusum_top5,label_clean,11,-0.526984801078824,216
q15_VE1__cusum_top5,label_clean,12,-0.5017333252081919,160
q15_VE1__cusum_top5,label_clean,13,-0.4959786025997745,122
q15_VE1__cusum_top5,label_clean,14,-0.5542072223211877,96
q15_VE1__cusum_top5,label_clean,15,-0.359494232249062,76
q15_VE1__cusum_top5,label_clean,16,-0.18238422742946195,54
q15_VE1__cusum_top5,label_clean,17,-0.40146310994928597,48
q15_VE1__cusum_top5,label_clean,18,-0.780732796688587,36
q15_VE1__cusum_top5,label_clean,19,-0.8419804057474026,28
q15_VE1__cusum_top5,label_clean,20+,-0.8632685687485612,106
q15_VE1__cusum_top5,pre_error,0,-0.5562958235002926,3898
q15_VE1__cusum_top5,pre_error,1,-0.011870477874816654,2844
q15_VE1__cusum_top5,pre_error,2,0.18331124753763728,1860
q15_VE1__cusum_top5,pre_error,3,0.2983564025473658,1214
q15_VE1__cusum_top5,pre_error,4,0.3133098161090081,818
q15_VE1__cusum_top5,pre_error,5,0.318725639885021,520
q15_VE1__cusum_top5,pre_error,6,0.3970836180552826,356
q15_VE1__cusum_top5,pre_error,7,0.47492881410732796,238
q15_VE1__cusum_top5,pre_error,8,0.44309841435434877,174
q15_VE1__cusum_top5,pre_error,9,0.263001294646212,128
q15_VE1__cusum_top5,pre_error,10,0.2722371883391552,84
q15_VE1__cusum_top5,pre_error,11,0.32411565192209696,60
q15_VE1__cusum_top5,pre_error,12,0.17352721641897387,52
q15_VE1__cusum_top5,pre_error,13,0.013516412950570026,34
q15_VE1__cusum_top5,pre_error,14,0.2777293491264311,26
q15_VE1__cusum_top5,pre_error,15,0.23329675722661344,20
q15_VE1__cusum_top5,pre_error,16,0.25809244055681263,14
q15_VE1__cusum_top5,pre_error,17,0.3290590750183617,12
q15_VE1__cusum_top5,pre_error,18,-0.15752905699380768,8
q15_VE1__cusum_top5,pre_error,19,-0.19241244603634539,8
q15_VE1__cusum_top5,pre_error,20+,0.05649831903292153,16
q15_VE1__onset80,gate_closed,0,-0.28174335599146577,2244
q15_VE1__onset80,gate_closed,1,0.2333672971051739,1049
q15_VE1__onset80,gate_closed,2,0.21599003701435437,558
q15_VE1__onset80,gate_closed,3,0.2587389458704069,327
q15_VE1__onset80,gate_closed,4,0.4563471288202284,189
q15_VE1__onset80,gate_closed,5,0.29194977404117234,105
q15_VE1__onset80,gate_closed,6,0.1810707921719608,68
q15_VE1__onset80,gate_closed,7,0.22719654293524918,50
q15_VE1__onset80,gate_closed,8,0.2613306586569169,35
q15_VE1__onset80,gate_closed,9,0.10321336232460546,25
q15_VE1__onset80,gate_closed,10,0.9450017794657631,18
q15_VE1__onset80,gate_closed,11,0.4946220132781911,8
q15_VE1__onset80,gate_closed,12,0.25049019442756276,7
q15_VE1__onset80,gate_closed,13,0.33764969949393486,5
q15_VE1__onset80,gate_closed,14,0.8402667909113916,4
q15_VE1__onset80,gate_closed,15,-1.0344194367295612,3
q15_VE1__onset80,gate_closed,16,1.022882402212411,3
q15_VE1__onset80,gate_closed,17,2.260694425814288,1
q15_VE1__onset80,label_clean,0,-0.2992097130298795,2358
q15_VE1__onset80,label_clean,1,0.20315943219684718,1071
q15_VE1__onset80,label_clean,2,0.2457280233326727,583
q15_VE1__onset80,label_clean,3,0.42066375478194085,330
q15_VE1__onset80,label_clean,4,0.6296737443057611,169
q15_VE1__onset80,label_clean,5,0.5145512190611925,85
q15_VE1__onset80,label_clean,6,0.3774590514802242,45
q15_VE1__onset80,label_clean,7,0.6770529232108887,29
q15_VE1__onset80,label_clean,8,0.4427839814910119,16
q15_VE1__onset80,label_clean,9,0.06982853604088299,10
q15_VE1__onset80,label_clean,10,0.5905735964108727,8
q15_VE1__onset80,label_clean,11,-0.008241415106824449,6
q15_VE1__onset80,label_clean,12,0.870973644200388,5
q15_VE1__onset80,label_clean,13,0.3230873982738121,2
q15_VE1__onset80,label_clean,14,-0.07011105621137093,2
q15_VE1__onset80,label_clean,15,0.4457779422411744,2
q15_VE1__onset80,label_clean,16,-1.3686742972917967,1
q15_VE1__onset80,label_clean,17,2.260694425814288,1
q15_VE1__onset80,pre_error,0,-0.4812009034423861,3898
q15_VE1__onset80,pre_error,1,-0.11404245425226997,2125
q15_VE1__onset80,pre_error,2,-0.07720596809849904,1134
q15_VE1__onset80,pre_error,3,-0.05715805058777647,626
q15_VE1__onset80,pre_error,4,-0.07410150802856255,364
q15_VE1__onset80,pre_error,5,0.041857827189983945,208
q15_VE1__onset80,pre_error,6,0.0503515192967276,117
q15_VE1__onset80,pre_error,7,0.024475845204340124,67
q15_VE1__onset80,pre_error,8,-0.10604512523500585,39
q15_VE1__onset80,pre_error,9,-0.3482322519019905,26
q15_VE1__onset80,pre_error,10,-0.0054295058911923355,14
q15_VE1__onset80,pre_error,11,0.3470311907710342,10
q15_VE1__onset80,pre_error,12,-0.1012566087437701,8
q15_VE1__onset80,pre_error,13,-0.19011596615010368,4
q15_VE1__onset80,pre_error,14,-0.7461164616448084,4
q15_VE1__onset80,pre_error,15,-0.5124417393559422,3
q15_VE1__onset80,pre_error,16,-0.8387279756553961,2
q15_VE1__onset80,pre_error,17,-1.7389082631803696,2
q15_VE1__top30,gate_closed,0,0.8192790580029955,2244
q15_VE1__top30,gate_closed,1,0.34667858932872675,2244
q15_VE1__top30,gate_closed,2,-0.017813827471691763,2216
q15_VE1__top30,gate_closed,3,-0.21812112984793047,2092
q15_VE1__top30,gate_closed,4,-0.28882570310506234,1697
q15_VE1__top30,gate_closed,5,-0.3528900146299318,1297
q15_VE1__top30,gate_closed,6,-0.4016909808669915,943
q15_VE1__top30,gate_closed,7,-0.36618860577432416,713
q15_VE1__top30,gate_closed,8,-0.39277088347086525,517
q15_VE1__top30,gate_closed,9,-0.29158915903703536,377
q15_VE1__top30,gate_closed,10,-0.28149900223763785,288
q15_VE1__top30,gate_closed,11,-0.21487911731291257,220
q15_VE1__top30,gate_closed,12,-0.1020546535595538,146
q15_VE1__top30,gate_closed,13,-0.20292126654479345,116
q15_VE1__top30,gate_closed,14,-0.17111176432589445,91
q15_VE1__top30,gate_closed,15,-0.5447315420617873,77
q15_VE1__top30,gate_closed,16,0.04675816629203945,53
q15_VE1__top30,gate_closed,17,0.09531003574620359,41
q15_VE1__top30,gate_closed,18,-0.013917560412434013,27
q15_VE1__top30,gate_closed,19,0.02366619121178341,19
q15_VE1__top30,gate_closed,20+,-0.03981021652387806,52
q15_VE1__top30,label_clean,0,0.8010616624873705,2358
q15_VE1__top30,label_clean,1,0.3224241524809943,2358
q15_VE1__top30,label_clean,2,0.00965929761624057,2328
q15_VE1__top30,label_clean,3,-0.20605670909687931,2202
q15_VE1__top30,label_clean,4,-0.25208987247007575,1814
q15_VE1__top30,label_clean,5,-0.3423940685145511,1408
q15_VE1__top30,label_clean,6,-0.41619450649594625,970
q15_VE1__top30,label_clean,7,-0.39361061582821644,732
q15_VE1__top30,label_clean,8,-0.36782150372615047,508
q15_VE1__top30,label_clean,9,-0.24673089028612805,366
q15_VE1__top30,label_clean,10,-0.3859869585492228,284
q15_VE1__top30,label_clean,11,-0.245000397643954,216
q15_VE1__top30,label_clean,12,-0.06043618467700936,160
q15_VE1__top30,label_clean,13,-0.25639009440631905,122
q15_VE1__top30,label_clean,14,-0.4210691798764193,96
q15_VE1__top30,label_clean,15,-0.425856166669562,76
q15_VE1__top30,label_clean,16,-0.2000317655172603,54
q15_VE1__top30,label_clean,17,-0.12538940599295778,48
q15_VE1__top30,label_clean,18,-0.3985977800515911,36
q15_VE1__top30,label_clean,19,-0.319472779605535,28
q15_VE1__top30,label_clean,20+,0.06446663864005212,106
q15_VE1__top30,pre_error,0,0.03594842273401849,3898
q15_VE1__top30,pre_error,1,0.004165285667099432,2844
q15_VE1__top30,pre_error,2,-0.11610616746444104,1860
q15_VE1__top30,pre_error,3,-0.0860011976284486,1214
q15_VE1__top30,pre_error,4,-0.12690928461305767,818
q15_VE1__top30,pre_error,5,-0.09404915156854049,520
q15_VE1__top30,pre_error,6,-0.1062309871925052,356
q15_VE1__top30,pre_error,7,-0.14580003619677995,238
q15_VE1__top30,pre_error,8,-0.3088880111500161,174
q15_VE1__top30,pre_error,9,-0.3554841222766877,128
q15_VE1__top30,pre_error,10,-0.2224311033882177,84
q15_VE1__top30,pre_error,11,-0.13717587903602632,60
q15_VE1__top30,pre_error,12,-0.4631811027358739,52
q15_VE1__top30,pre_error,13,-0.2786975644188028,34
q15_VE1__top30,pre_error,14,-0.2951258978223467,26
q15_VE1__top30,pre_error,15,-0.05989836673032267,20
q15_VE1__top30,pre_error,16,-0.480587840762407,14
q15_VE1__top30,pre_error,17,-0.8443894107339988,12
q15_VE1__top30,pre_error,18,-0.8911592352246237,8
q15_VE1__top30,pre_error,19,-0.23240619397621481,8
q15_VE1__top30,pre_error,20+,-0.4569495710128887,16
q15_VE1__std,gate_closed,0,0.4804471465407085,2244
q15_VE1__std,gate_closed,1,0.2981280506143997,2244
q15_VE1__std,gate_closed,2,-0.08695038727314117,2216
q15_VE1__std,gate_closed,3,-0.13910165015800965,2092
q15_VE1__std,gate_closed,4,-0.22473000182462363,1697
q15_VE1__std,gate_closed,5,-0.21042973995033282,1297
q15_VE1__std,gate_closed,6,-0.25326772924918656,943
q15_VE1__std,gate_closed,7,-0.1492536587490884,713
q15_VE1__std,gate_closed,8,-0.2881118376192755,517
q15_VE1__std,gate_closed,9,-0.20276180571177088,377
q15_VE1__std,gate_closed,10,-0.12198356592025725,288
q15_VE1__std,gate_closed,11,-0.013330874157595938,220
q15_VE1__std,gate_closed,12,0.12131857566959389,146
q15_VE1__std,gate_closed,13,0.04824933834358038,116
q15_VE1__std,gate_closed,14,-0.07175367527223238,91
q15_VE1__std,gate_closed,15,-0.32364176460380845,77
q15_VE1__std,gate_closed,16,-0.03756924845440067,53
q15_VE1__std,gate_closed,17,0.09840877814026736,41
q15_VE1__std,gate_closed,18,0.42674753914745794,27
q15_VE1__std,gate_closed,19,-0.2398737643581629,19
q15_VE1__std,gate_closed,20+,-0.025097029714606107,52
q15_VE1__std,label_clean,0,0.46242378848329824,2358
q15_VE1__std,label_clean,1,0.29927504106386654,2358
q15_VE1__std,label_clean,2,-0.03927450777547253,2328
q15_VE1__std,label_clean,3,-0.1446947105306544,2202
q15_VE1__std,label_clean,4,-0.1830564791796209,1814
q15_VE1__std,label_clean,5,-0.21133295647149752,1408
q15_VE1__std,label_clean,6,-0.2899736732694609,970
q15_VE1__std,label_clean,7,-0.165632877153408,732
q15_VE1__std,label_clean,8,-0.24311226861103144,508
q15_VE1__std,label_clean,9,-0.16966101297071093,366
q15_VE1__std,label_clean,10,-0.20058489843491642,284
q15_VE1__std,label_clean,11,-0.09826937450800155,216
q15_VE1__std,label_clean,12,0.15490973137922656,160
q15_VE1__std,label_clean,13,-0.12925645294839339,122
q15_VE1__std,label_clean,14,-0.3292952477663689,96
q15_VE1__std,label_clean,15,-0.22563317826192902,76
q15_VE1__std,label_clean,16,-0.24575672655820935,54
q15_VE1__std,label_clean,17,-0.13082438391450538,48
q15_VE1__std,label_clean,18,-0.23997776635359624,36
q15_VE1__std,label_clean,19,-0.6990212040304645,28
q15_VE1__std,label_clean,20+,-0.02455062739607886,106
q15_VE1__std,pre_error,0,-0.07888835894653766,3898
q15_VE1__std,pre_error,1,0.048852456572958676,2844
q15_VE1__std,pre_error,2,-0.06439092072506462,1860
q15_VE1__std,pre_error,3,-0.08974926424381637,1214
q15_VE1__std,pre_error,4,-0.13849162934769177,818
q15_VE1__std,pre_error,5,-0.10632506734740546,520
q15_VE1__std,pre_error,6,-0.13163825179881383,356
q15_VE1__std,pre_error,7,-0.16614609184220278,238
q15_VE1__std,pre_error,8,-0.34575842732639295,174
q15_VE1__std,pre_error,9,-0.3397496576729478,128
q15_VE1__std,pre_error,10,-0.33466924360741973,84
q15_VE1__std,pre_error,11,-0.28981788445716644,60
q15_VE1__std,pre_error,12,-0.26282351397488113,52
q15_VE1__std,pre_error,13,-0.3907368210752866,34
q15_VE1__std,pre_error,14,-0.31887112423001523,26
q15_VE1__std,pre_error,15,-0.16115434203012402,20
q15_VE1__std,pre_error,16,-0.3604437313750849,14
q15_VE1__std,pre_error,17,-1.0174556600401388,12
q15_VE1__std,pre_error,18,-1.0127846243464056,8
q15_VE1__std,pre_error,19,-0.3935595566435001,8
q15_VE1__std,pre_error,20+,-0.511700516934806,16
q15_VE1__iqr,gate_closed,0,0.5386196107440165,2244
q15_VE1__iqr,gate_closed,1,0.2327266832443461,2244
q15_VE1__iqr,gate_closed,2,-0.12422675013093322,2216
q15_VE1__iqr,gate_closed,3,-0.20122015639781435,2092
q15_VE1__iqr,gate_closed,4,-0.23242383679859976,1697
q15_VE1__iqr,gate_closed,5,-0.18610065882221402,1297
q15_VE1__iqr,gate_closed,6,-0.19300485573197496,943
q15_VE1__iqr,gate_closed,7,-0.1520379286167078,713
q15_VE1__iqr,gate_closed,8,-0.15891211666241573,517
q15_VE1__iqr,gate_closed,9,-0.09359688177129472,377
q15_VE1__iqr,gate_closed,10,-0.025676229778403545,288
q15_VE1__iqr,gate_closed,11,0.0814791960868074,220
q15_VE1__iqr,gate_closed,12,0.05419522875079518,146
q15_VE1__iqr,gate_closed,13,0.06438536928744372,116
q15_VE1__iqr,gate_closed,14,-0.1970383318295246,91
q15_VE1__iqr,gate_closed,15,-0.1315303004301283,77
q15_VE1__iqr,gate_closed,16,0.013966684899720656,53
q15_VE1__iqr,gate_closed,17,0.07384458760756132,41
q15_VE1__iqr,gate_closed,18,0.37442482952919026,27
q15_VE1__iqr,gate_closed,19,-0.1999027518668712,19
q15_VE1__iqr,gate_closed,20+,0.02021622564717359,52
