locator,channel,readout,reference,stratum,miss_type,n_reference_misses,hit_given_miss,hit_given_miss_tolerance_one,shuffled_hit_given_miss,real_minus_shuffled,degenerate,real_minus_shuffled_ci95
dominant_freq16__max,dominant_freq16,max,fused_top5_soft_equal,steps_11_plus,any,703,0.029871977240398292,0.1678520625889047,0.02418207681365576,0.005689900426742531,True,"[-0.0014026726981806689, 0.01466581133919842]"
dominant_freq16__max,dominant_freq16,max,fused_top5_soft_equal,steps_11_plus,late,347,0.06051873198847262,0.2564841498559078,0.04899135446685879,0.011527377521613834,True,"[-0.002841314935064935, 0.02965019555775952]"
dominant_freq16__max,dominant_freq16,max,fused_top5_soft_equal,steps_11_plus,early,356,0.0,0.08146067415730338,0.0,0.0,True,
dominant_freq16__max,dominant_freq16,max,ct7,all,any,2743,0.13197229310973388,0.3459715639810427,0.12322274881516587,0.008749544294568007,True,"[0.00225774322509088, 0.01565538791302105]"
dominant_freq16__max,dominant_freq16,max,ct7,all,late,1526,0.23525557011795545,0.5117955439056356,0.2214941022280472,0.013761467889908258,True,"[0.0020374279617741465, 0.02631578947368421]"
dominant_freq16__max,dominant_freq16,max,ct7,all,early,1217,0.0024650780608052587,0.13804437140509448,0.0,0.0024650780608052587,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_2_to_5,any,687,0.22852983988355166,0.5997088791848617,0.22707423580786026,0.0014556040756913968,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_2_to_5,late,366,0.42349726775956287,0.825136612021858,0.4262295081967213,-0.0027322404371584175,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_2_to_5,early,321,0.006230529595015576,0.3426791277258567,0.0,0.006230529595015576,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_6_to_10,any,1480,0.11418918918918919,0.2972972972972973,0.1,0.014189189189189183,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_6_to_10,late,815,0.20613496932515338,0.47484662576687114,0.18159509202453988,0.024539877300613494,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_6_to_10,early,665,0.0015037593984962407,0.07969924812030076,0.0,0.0015037593984962407,True,
dominant_freq16__max,dominant_freq16,max,ct7,steps_11_plus,any,576,0.0625,0.1684027777777778,0.059027777777777776,0.0034722222222222238,True,"[-0.0032634489950039104, 0.010619939747693463]"
dominant_freq16__max,dominant_freq16,max,ct7,steps_11_plus,late,345,0.10434782608695652,0.26666666666666666,0.09855072463768116,0.005797101449275352,True,"[-0.005378175265887317, 0.017699115044247787]"
dominant_freq16__max,dominant_freq16,max,ct7,steps_11_plus,early,231,0.0,0.021645021645021644,0.0,0.0,True,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,all,any,3829,0.13502219900757378,0.44293549229563856,0.1206581352833638,0.01436406372420998,False,"[-0.002380414787307944, 0.029360761956257652]"
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,all,late,40,0.125,0.35,0.3,-0.175,False,"[-0.3529718137254902, 0.0]"
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,all,early,3789,0.13512800211137505,0.44391660068619687,0.1187648456057007,0.01636315650567434,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_2_to_5,any,1000,0.222,0.662,0.22,0.0020000000000000018,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_2_to_5,late,27,0.18518518518518517,0.4074074074074074,0.37037037037037035,-0.18518518518518517,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_2_to_5,early,973,0.22302158273381295,0.6690647482014388,0.2158273381294964,0.0071942446043165575,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_6_to_10,any,2061,0.12615235322658905,0.42066957787481807,0.0984958757884522,0.027656477438136845,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_6_to_10,early,2051,0.12676743052169673,0.42223305704534375,0.09800097513408093,0.028766455387615797,False,
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_11_plus,any,768,0.045572916666666664,0.21744791666666666,0.05078125,-0.005208333333333336,False,"[-0.030386872649167566, 0.019684695334520053]"
dominant_freq16__mean,dominant_freq16,mean,same_channel_top5,steps_11_plus,early,765,0.0457516339869281,0.21568627450980393,0.050980392156862744,-0.005228758169934643,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,all,any,3105,0.13301127214170694,0.4219001610305958,0.1249597423510467,0.008051529790660233,False,"[-0.009920062015503876, 0.02638659296148625]"
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,all,late,1663,0.13469633193024655,0.40649428743235116,0.13048707155742634,0.004209260372820212,False,"[-0.021057602684396944, 0.030412305579224384]"
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,all,early,1442,0.13106796116504854,0.43966712898751736,0.11858529819694869,0.012482662968099856,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_2_to_5,any,760,0.225,0.6605263157894737,0.23684210526315788,-0.011842105263157876,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_2_to_5,late,421,0.2494061757719715,0.6413301662707839,0.25653206650831356,-0.0071258907363420665,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_2_to_5,early,339,0.19469026548672566,0.6843657817109144,0.21238938053097345,-0.017699115044247787,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_6_to_10,any,1642,0.1278928136419001,0.402557856272838,0.10414129110840438,0.02375152253349573,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_6_to_10,late,895,0.11620111731843576,0.37988826815642457,0.10502793296089385,0.011173184357541902,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_6_to_10,early,747,0.14190093708165996,0.42971887550200805,0.10307898259705489,0.03882195448460507,False,
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_11_plus,any,703,0.04551920341394026,0.20910384068278806,0.05263157894736842,-0.00711237553342816,False,"[-0.03375527426160337, 0.018019584257414567]"
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_11_plus,late,347,0.043227665706051875,0.19020172910662825,0.043227665706051875,0.0,False,"[-0.03333565459610028, 0.03617661030856599]"
dominant_freq16__mean,dominant_freq16,mean,fused_top5_soft_equal,steps_11_plus,early,356,0.047752808988764044,0.22752808988764045,0.06179775280898876,-0.014044943820224719,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,all,any,2743,0.12686839227123586,0.41779074006562156,0.12613926358002187,0.0007291286912139983,False,"[-0.018460686600221484, 0.01900684192418692]"
dominant_freq16__mean,dominant_freq16,mean,ct7,all,late,1526,0.12319790301441677,0.3885976408912189,0.12254259501965924,0.0006553079947575341,False,"[-0.023468998645433746, 0.025204502782039246]"
dominant_freq16__mean,dominant_freq16,mean,ct7,all,early,1217,0.1314708299096138,0.45439605587510273,0.1306491372226787,0.0008216926869351049,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_2_to_5,any,687,0.2096069868995633,0.6433770014556041,0.22852983988355166,-0.018922852983988353,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_2_to_5,late,366,0.2185792349726776,0.592896174863388,0.23497267759562843,-0.016393442622950838,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_2_to_5,early,321,0.19937694704049844,0.7009345794392523,0.22118380062305296,-0.02180685358255452,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_6_to_10,any,1480,0.12162162162162163,0.40202702702702703,0.10608108108108108,0.015540540540540548,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_6_to_10,late,815,0.11901840490797547,0.38773006134969323,0.10061349693251534,0.018404907975460127,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_6_to_10,early,665,0.12481203007518797,0.4195488721804511,0.11278195488721804,0.012030075187969932,False,
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_11_plus,any,576,0.041666666666666664,0.1892361111111111,0.05555555555555555,-0.013888888888888888,False,"[-0.04379323857534034, 0.014137829044661293]"
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_11_plus,late,345,0.03188405797101449,0.17391304347826086,0.05507246376811594,-0.02318840579710145,False,"[-0.056789202451663016, 0.00940662076901709]"
dominant_freq16__mean,dominant_freq16,mean,ct7,steps_11_plus,early,231,0.05627705627705628,0.21212121212121213,0.05627705627705628,0.0,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,all,any,3829,0.17628623661530426,0.46382867589448945,0.19926873857404023,-0.022982501958735968,False,"[-0.04017207107378571, -0.006584102038373745]"
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,all,late,40,0.075,0.325,0.3,-0.22499999999999998,False,"[-0.37736897274633124, -0.058823529411764705]"
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,all,early,3789,0.17735550277117973,0.465294272895223,0.1982053312219583,-0.020849828450778568,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_2_to_5,any,1000,0.287,0.719,0.302,-0.015000000000000013,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_2_to_5,late,27,0.07407407407407407,0.37037037037037035,0.37037037037037035,-0.2962962962962963,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_2_to_5,early,973,0.29290853031860226,0.7286742034943474,0.3001027749229188,-0.0071942446043165575,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_6_to_10,any,2061,0.16011644832605532,0.42066957787481807,0.18340611353711792,-0.0232896652110626,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_6_to_10,early,2051,0.16040955631399317,0.4212579229644076,0.18381277425646025,-0.02340321794246708,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_11_plus,any,768,0.07552083333333333,0.24739583333333334,0.10807291666666667,-0.03255208333333334,False,"[-0.06172995189388632, -0.002835498476015751]"
dominant_freq16__log_top5,dominant_freq16,log_top5,same_channel_top5,steps_11_plus,early,765,0.07581699346405228,0.24836601307189543,0.10718954248366012,-0.03137254901960784,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,all,any,3105,0.15104669887278582,0.4312399355877617,0.1742351046698873,-0.023188405797101463,False,"[-0.04224499510025348, -0.004574386106665056]"
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,all,late,1663,0.16055321707757064,0.4539987973541792,0.1809981960312688,-0.02044497895369815,False,"[-0.04646986466459594, 0.0065914668921992926]"
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,all,early,1442,0.14008321775312066,0.40499306518723993,0.1664355062413315,-0.026352288488210834,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_2_to_5,any,760,0.23289473684210527,0.6697368421052632,0.27631578947368424,-0.04342105263157897,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_2_to_5,late,421,0.22565320665083136,0.6864608076009501,0.2850356294536817,-0.05938242280285036,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_2_to_5,early,339,0.24188790560471976,0.6489675516224189,0.26548672566371684,-0.023598820058997078,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_6_to_10,any,1642,0.14677222898903775,0.40316686967113274,0.1607795371498173,-0.014007308160779552,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_6_to_10,late,895,0.15977653631284916,0.4212290502793296,0.1664804469273743,-0.006703910614525133,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_6_to_10,early,747,0.13119143239625167,0.3815261044176707,0.1539491298527443,-0.022757697456492643,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_11_plus,any,703,0.07254623044096728,0.23897581792318634,0.0953058321479374,-0.022759601706970126,False,"[-0.05338639768835616, 0.007043251007461193]"
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_11_plus,late,347,0.08357348703170028,0.2564841498559078,0.09221902017291066,-0.008645533141210374,False,"[-0.05143225542365944, 0.037942162316359995]"
dominant_freq16__log_top5,dominant_freq16,log_top5,fused_top5_soft_equal,steps_11_plus,early,356,0.06179775280898876,0.22191011235955055,0.09831460674157304,-0.036516853932584276,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,all,any,2743,0.16113744075829384,0.4309150565074736,0.16733503463361282,-0.006197593875318985,False,"[-0.025914431440257384, 0.012477293325292191]"
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,all,late,1526,0.16448230668414154,0.43184796854521623,0.16251638269986893,0.001965923984272616,False,"[-0.02547106219767009, 0.02774328043872635]"
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,all,early,1217,0.15694330320460148,0.42974527526705014,0.17337715694330322,-0.016433853738701737,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_2_to_5,any,687,0.2561863173216885,0.653566229985444,0.27074235807860264,-0.014556040756914135,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_2_to_5,late,366,0.24863387978142076,0.6557377049180327,0.28415300546448086,-0.03551912568306009,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_2_to_5,early,321,0.26479750778816197,0.6510903426791277,0.2554517133956386,0.009345794392523366,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_6_to_10,any,1480,0.14864864864864866,0.39797297297297296,0.15135135135135136,-0.002702702702702703,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_6_to_10,late,815,0.15950920245398773,0.4098159509202454,0.1423312883435583,0.017177914110429432,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_6_to_10,early,665,0.13533834586466165,0.38345864661654133,0.162406015037594,-0.02706766917293235,False,
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_11_plus,any,576,0.0798611111111111,0.25,0.08506944444444445,-0.005208333333333343,False,"[-0.03853569189237607, 0.029720767151064545]"
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_11_plus,late,345,0.08695652173913043,0.2463768115942029,0.08115942028985507,0.005797101449275366,False,"[-0.03584394432928635, 0.05277846534653465]"
dominant_freq16__log_top5,dominant_freq16,log_top5,ct7,steps_11_plus,early,231,0.06926406926406926,0.2554112554112554,0.09090909090909091,-0.021645021645021648,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,all,any,3829,0.21180464873335075,0.5137111517367459,0.22251240532776181,-0.010707756594411061,False,"[-0.028284098512451207, 0.007531557811651607]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,all,late,40,0.225,0.6,0.175,0.05000000000000002,False,"[-0.125, 0.2162455934195063]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,all,early,3789,0.21166534705727105,0.5128002111375033,0.22301398785959356,-0.011348640802322507,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_2_to_5,any,1000,0.35,0.778,0.371,-0.02100000000000002,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_2_to_5,late,27,0.2962962962962963,0.7407407407407407,0.18518518518518517,0.1111111111111111,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_2_to_5,early,973,0.35149023638232274,0.7790339157245632,0.3761562178828366,-0.024665981500513856,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_6_to_10,any,2061,0.18631732168850074,0.47404172731683647,0.19213973799126638,-0.005822416302765643,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_6_to_10,early,2051,0.18673817649926866,0.47489029741589467,0.19210141394441735,-0.005363237445148689,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_11_plus,any,768,0.10026041666666667,0.2760416666666667,0.11067708333333333,-0.010416666666666657,False,"[-0.0395916315769508, 0.021596109839816913]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,same_channel_top5,steps_11_plus,early,765,0.10065359477124183,0.2758169934640523,0.1111111111111111,-0.010457516339869272,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,all,any,3105,0.18647342995169083,0.4853462157809984,0.19194847020933978,-0.005475040257648944,False,"[-0.025043175831085007, 0.014677823184068142]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,all,late,1663,0.20685508117859291,0.502705953096813,0.20444978953698137,0.0024052916416115455,False,"[-0.02481320449582716, 0.029047056254255355]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,all,early,1442,0.16296809986130376,0.4653259361997226,0.17753120665742025,-0.014563106796116498,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_2_to_5,any,760,0.30657894736842106,0.75,0.3105263157894737,-0.003947368421052644,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_2_to_5,late,421,0.3491686460807601,0.8028503562945368,0.334916864608076,0.014251781472684077,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_2_to_5,early,339,0.2536873156342183,0.6843657817109144,0.28023598820059,-0.026548672566371667,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_6_to_10,any,1642,0.17113276492082827,0.45554202192448234,0.17600487210718635,-0.004872107186358082,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_6_to_10,late,895,0.1877094972067039,0.45363128491620114,0.17541899441340783,0.012290502793296076,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_6_to_10,early,747,0.15127175368139223,0.4578313253012048,0.17670682730923695,-0.025435073627844723,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_11_plus,any,703,0.09246088193456614,0.26884779516358465,0.10099573257467995,-0.008534850640113806,False,"[-0.0390631361970684, 0.02272889147889147]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_11_plus,late,347,0.08357348703170028,0.26512968299711814,0.12103746397694524,-0.03746397694524496,False,"[-0.07692307692307693, 0.005436654090310206]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,fused_top5_soft_equal,steps_11_plus,early,356,0.10112359550561797,0.27247191011235955,0.08146067415730338,0.0196629213483146,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,all,any,2743,0.1870215092963908,0.4804958075100255,0.18118847976667882,0.005833029529711986,False,"[-0.01386970301023122, 0.02650135213985145]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,all,late,1526,0.19528178243774574,0.48099606815203144,0.17038007863695936,0.02490170380078638,False,"[-0.0020580270473130966, 0.05133685567654829]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,all,early,1217,0.17666392769104355,0.4798685291700904,0.19474116680361545,-0.01807723911257189,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_2_to_5,any,687,0.31004366812227074,0.7379912663755459,0.2867540029112082,0.02328966521106257,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_2_to_5,late,366,0.3469945355191257,0.7841530054644809,0.29508196721311475,0.05191256830601093,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_2_to_5,early,321,0.26791277258566976,0.6853582554517134,0.2772585669781931,-0.009345794392523366,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_6_to_10,any,1480,0.16554054054054054,0.4418918918918919,0.1662162162162162,-0.0006756756756756688,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_6_to_10,late,815,0.1705521472392638,0.43803680981595094,0.147239263803681,0.0233128834355828,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_6_to_10,early,665,0.1593984962406015,0.44661654135338347,0.18947368421052632,-0.03007518796992481,False,
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_11_plus,any,576,0.0954861111111111,0.2725694444444444,0.09375,0.001736111111111105,False,"[-0.03135343977202148, 0.03490941730942309]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_11_plus,late,345,0.0927536231884058,0.2608695652173913,0.0927536231884058,0.0,False,"[-0.03942870216034251, 0.04273555027711797]"
dominant_freq16__cusum_top5,dominant_freq16,cusum_top5,ct7,steps_11_plus,early,231,0.09956709956709957,0.29004329004329005,0.09523809523809523,0.004329004329004335,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,all,any,3829,0.00026116479498563595,0.28205797858448683,0.009401932619482894,-0.009140767824497258,False,"[-0.012903949463216952, -0.005504191504769398]"
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,all,late,40,0.025,0.7,0.75,-0.725,False,"[-0.8857142857142857, -0.53125]"
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,all,early,3789,0.0,0.2776458168382159,0.001583531274742676,-0.001583531274742676,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_2_to_5,any,1000,0.001,0.51,0.025,-0.024,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_2_to_5,late,27,0.037037037037037035,0.7037037037037037,0.7777777777777778,-0.7407407407407407,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_2_to_5,early,973,0.0,0.5046248715313464,0.0041109969167523125,-0.0041109969167523125,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_6_to_10,any,2061,0.0,0.22561863173216884,0.0038816108685104317,-0.0038816108685104317,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_6_to_10,early,2051,0.0,0.22379327157484155,0.00048756704046806434,-0.00048756704046806434,False,
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_11_plus,any,768,0.0,0.13671875,0.00390625,-0.00390625,False,"[-0.008917766877353963, 0.0]"
dominant_freq16__onset80,dominant_freq16,onset80,same_channel_top5,steps_11_plus,early,765,0.0,0.13333333333333333,0.00130718954248366,-0.00130718954248366,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,all,any,3105,0.0930756843800322,0.34396135265700484,0.08405797101449275,0.009017713365539456,False,"[0.0022843724853748556, 0.016063615930743666]"
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,all,late,1663,0.17077570655441973,0.4624173180998196,0.15634395670475046,0.014431749849669273,False,"[0.0023340032021779613, 0.027240534888839967]"
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,all,early,1442,0.0034674063800277394,0.2073509015256588,0.0006934812760055479,0.0027739251040221915,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_2_to_5,any,760,0.19605263157894737,0.6197368421052631,0.19473684210526315,0.0013157894736842146,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_2_to_5,late,421,0.34441805225653205,0.7933491686460807,0.3515439429928741,-0.0071258907363420665,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_2_to_5,early,339,0.011799410029498525,0.40412979351032446,0.0,0.011799410029498525,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_6_to_10,any,1642,0.07247259439707673,0.2911084043848965,0.05785627283800244,0.014616321559074295,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_6_to_10,late,895,0.1318435754189944,0.3865921787709497,0.10502793296089385,0.026815642458100558,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_6_to_10,early,747,0.0013386880856760374,0.17670682730923695,0.0013386880856760374,0.0,False,
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_11_plus,any,703,0.029871977240398292,0.16927453769559034,0.025604551920341393,0.004267425320056899,False,"[-0.003086899010812054, 0.013084175768546345]"
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_11_plus,late,347,0.06051873198847262,0.2564841498559078,0.05187319884726225,0.008645533141210374,False,"[-0.006411812297734627, 0.026673652694610743]"
dominant_freq16__onset80,dominant_freq16,onset80,fused_top5_soft_equal,steps_11_plus,early,356,0.0,0.08426966292134831,0.0,0.0,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,all,any,2743,0.13379511483776887,0.34779438570907767,0.12395187750637987,0.009843237331389004,False,"[0.0029650496378873185, 0.017147936323543056]"
dominant_freq16__onset80,dominant_freq16,onset80,ct7,all,late,1526,0.23787680209698558,0.5131061598951507,0.22280471821756226,0.015072083879423326,False,"[0.0032742871607339954, 0.027692556464582886]"
dominant_freq16__onset80,dominant_freq16,onset80,ct7,all,early,1217,0.003286770747740345,0.14050944946589974,0.0,0.003286770747740345,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_2_to_5,any,687,0.2314410480349345,0.6026200873362445,0.22561863173216884,0.005822416302765671,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_2_to_5,late,366,0.4262295081967213,0.825136612021858,0.42349726775956287,0.0027322404371584175,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_2_to_5,early,321,0.009345794392523364,0.34890965732087226,0.0,0.009345794392523364,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_6_to_10,any,1480,0.11621621621621622,0.2993243243243243,0.10135135135135136,0.014864864864864866,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_6_to_10,late,815,0.2098159509202454,0.47730061349693254,0.18404907975460122,0.02576687116564419,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_6_to_10,early,665,0.0015037593984962407,0.081203007518797,0.0,0.0015037593984962407,False,
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_11_plus,any,576,0.0625,0.1684027777777778,0.06076388888888889,0.0017361111111111119,False,"[-0.005545800911525759, 0.009124504597072283]"
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_11_plus,late,345,0.10434782608695652,0.26666666666666666,0.10144927536231885,0.002898550724637669,False,"[-0.009375, 0.015191224143254084]"
dominant_freq16__onset80,dominant_freq16,onset80,ct7,steps_11_plus,early,231,0.0,0.021645021645021644,0.0,0.0,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,all,any,3829,0.12770958474797597,0.4155131888221468,0.12979890310786105,-0.002089318359885073,False,"[-0.015610474293093026, 0.011104329860090266]"
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,all,late,40,0.05,0.475,0.25,-0.2,False,"[-0.3684962406015037, -0.05]"
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,all,early,3789,0.12852995513328055,0.41488519398258117,0.12852995513328055,0.0,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_2_to_5,any,1000,0.2,0.635,0.206,-0.005999999999999978,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_2_to_5,late,27,0.07407407407407407,0.5925925925925926,0.2962962962962963,-0.2222222222222222,False,
