cell,family,domain,method,arm,phase,selector,variant,n,n_pool,n_selected,n_kept,auroc,random_mean_auroc,delta_vs_matched_random_pp,random_percentile,random_repeats_completed,orientation_failure,selector_fallback,fit_residual,decomposition_converged,theorem_support_ok,nnz_pairs,sparse_fraction,mean_abs_spearman,max_abs_spearman,effective_rank,effective_rank_fraction
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,621,25,6,5,0.7320727191112109,0.718227910026933,1.3844809084277876,43.75,32,False,False,0.03680282170652653,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,621,25,6,6,0.7152816743350915,0.7252197950566716,-0.9938120721580068,15.625,32,False,False,0.24943943038424946,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,621,25,6,6,0.7152816743350915,0.7118295680900011,0.3452106245090403,43.75,32,False,False,0.24945683870992796,True,True,0,0.0,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,spec_native,native,spec,spec_adapt,621,25,6,5,0.7320727191112109,0.718227910026933,1.3844809084277876,43.75,32,False,False,0.03680282170652653,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,spec_native,native,spec,spec_adapt,621,25,6,6,0.7152816743350915,0.7252197950566716,-0.9938120721580068,15.625,32,False,False,0.24943943038424946,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,spec_native,native,spec,spec_adapt,621,25,6,6,0.7152816743350915,0.7118295680900011,0.3452106245090403,43.75,32,False,False,0.24945683870992796,True,True,0,0.0,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,621,25,3,3,0.5986701829199865,0.7109901035237347,-11.231992060374818,3.125,32,False,False,0.03670776711813555,,,,,0.2929261528269214,0.5888646816376293,2.957201127891686,0.9857337092972287
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,621,25,3,3,0.5748372797665806,0.6894805226686118,-11.46432429020312,9.375,32,False,False,0.03670776711813555,,,,,0.2929261528269214,0.5888646816376293,2.957201127891686,0.9857337092972287
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,621,25,3,3,0.5991611491415105,0.6491410721299518,-4.997992298844123,25.0,32,False,False,0.7652299356925905,True,False,1,0.3333333333333333,0.2929261528269214,0.5888646816376293,2.957201127891686,0.9857337092972287
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,cae_native,native,cae,a3.cae,621,25,5,4,0.6955869150488161,0.7258203519526428,-3.023343690382674,9.375,32,False,False,0.19760239543219962,,,,,0.35275718284109675,0.8201286176154957,4.479592804912464,0.8959185609824928
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,cae_native,native,cae,a3.cae,621,25,5,5,0.6908876669285153,0.7205166016720908,-2.962893474357542,18.75,32,False,False,0.07240651312590742,,,,,0.35275718284109675,0.8201286176154957,4.479592804912464,0.8959185609824928
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,cae_native,native,cae,a3.cae,621,25,5,5,0.7308102345415779,0.7007416220121199,3.0068612529458028,65.625,32,False,False,0.6236539815703857,True,False,5,0.5,0.35275718284109675,0.8201286176154957,4.479592804912464,0.8959185609824928
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,lscae_native,native,lscae,lscae,621,25,8,7,0.746324767141735,0.7387020781898777,0.7622688951857359,93.75,32,False,False,0.09188161765900496,,,,,0.6201389409066694,0.9983367632299053,2.9114848263470194,0.36393560329337743
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,lscae_native,native,lscae,lscae,621,25,8,8,0.7455813040062844,0.7326272479239142,1.2954056082370213,87.5,32,False,False,0.1264189436235669,,,,,0.6201389409066694,0.9983367632299053,2.9114848263470194,0.36393560329337743
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,lscae_native,native,lscae,lscae,621,25,8,8,0.7455672763999551,0.6858114268881158,5.975584951183932,96.875,32,False,False,0.1263219632140325,True,True,0,0.0,0.6201389409066694,0.9983367632299053,2.9114848263470194,0.36393560329337743
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,dpp_native,native,dpp,dpp,621,25,22,19,0.7408119178543374,0.7460266805072382,-0.5214762652900773,0.0,32,False,False,0.06781653050408107,,,,,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,dpp_native,native,dpp,dpp,621,25,22,22,0.7366176635618897,0.7429962791774212,-0.6378615615531436,3.125,32,False,False,0.07790462938060369,,,,,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,dpp_native,native,dpp,dpp,621,25,22,22,0.7369683537201211,0.7217010576815173,1.5267296038603884,18.75,32,False,False,0.09212056779796148,True,True,0,0.0,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,621,25,22,19,0.7408119178543374,0.7460266805072382,-0.5214762652900773,0.0,32,False,False,0.06781653050408107,,,,,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,621,25,22,22,0.7366176635618897,0.7429962791774212,-0.6378615615531436,3.125,32,False,False,0.07790462938060369,,,,,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,621,25,22,22,0.7369683537201211,0.7217010576815173,1.5267296038603884,18.75,32,False,False,0.09212056779796148,True,True,0,0.0,0.456349158824918,0.9557921164895479,6.9839095986352575,0.31745043630160263
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,621,25,6,6,0.7433649422062618,0.718227910026933,2.5137032179328833,75.0,32,False,False,0.059307458854342666,,,,,0.9366580163455825,0.9983367632299053,1.3997839682248057,0.2332973280374676
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,621,25,6,6,0.7368701604758163,0.7252197950566716,1.165036541914477,68.75,32,False,False,0.059307458854342666,,,,,0.9366580163455825,0.9983367632299053,1.3997839682248057,0.2332973280374676
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,621,25,6,6,0.737010436539109,0.7118295680900011,2.518086844910794,71.875,32,False,False,0.05913662212421258,True,True,0,0.0,0.9366580163455825,0.9983367632299053,1.3997839682248057,0.2332973280374676
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,621,25,6,5,0.7320727191112109,0.718227910026933,1.3844809084277876,43.75,32,False,False,0.03680282170652653,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,621,25,6,6,0.7152816743350915,0.7252197950566716,-0.9938120721580068,15.625,32,False,False,0.24943943038424946,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,621,25,6,6,0.7152816743350915,0.7118295680900011,0.3452106245090403,43.75,32,False,False,0.24945683870992796,True,True,0,0.0,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,621,25,6,5,0.7320727191112109,0.718227910026933,1.3844809084277876,43.75,32,False,False,0.03680282170652653,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,621,25,6,6,0.7152816743350915,0.7252197950566716,-0.9938120721580068,15.625,32,False,False,0.24943943038424946,,,,,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,spec_k6,fixed_k6,spec,spec_s6,621,25,6,6,0.7152816743350915,0.7118295680900011,0.3452106245090403,43.75,32,False,False,0.24945683870992796,True,True,0,0.0,0.7091722675106583,0.9983367632299053,1.805022227185455,0.3008370378642425
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,621,25,6,4,0.7119431040287285,0.718227910026933,-0.6284805998204468,34.375,32,False,False,0.2431835226828965,,,,,0.407719458262792,0.913221562299098,4.343403203977874,0.7239005339963124
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,621,25,6,6,0.7204718886769161,0.7252197950566716,-0.4747906379755418,21.875,32,False,False,0.10376315749016597,,,,,0.407719458262792,0.913221562299098,4.343403203977874,0.7239005339963124
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,621,25,6,6,0.6912804399057344,0.7118295680900011,-2.0549128184266685,21.875,32,False,False,0.3888464247312282,True,False,4,0.26666666666666666,0.407719458262792,0.913221562299098,4.343403203977874,0.7239005339963124
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,621,25,6,5,0.6721467848726294,0.718227910026933,-4.608112515430363,6.25,32,False,False,0.1554049415642889,,,,,0.3497694416652711,0.8201286176154957,5.239957568553822,0.8733262614256371
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,621,25,6,6,0.6753450791156996,0.7252197950566716,-4.987471594097192,6.25,32,False,False,0.06911499829110815,,,,,0.3497694416652711,0.8201286176154957,5.239957568553822,0.8733262614256371
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,621,25,6,6,0.7181994164515766,0.7118295680900011,0.6369848361575503,46.875,32,False,False,0.549546472258767,True,False,7,0.4666666666666667,0.3497694416652711,0.8201286176154957,5.239957568553822,0.8733262614256371
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,621,25,6,6,0.7438699360341152,0.718227910026933,2.564202600718224,81.25,32,False,False,0.13254159177478012,,,,,0.6773064743628769,0.9983367632299053,2.364802666143148,0.39413377769052466
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,621,25,6,6,0.7438699360341152,0.7252197950566716,1.8650140977443663,78.125,32,False,False,0.13254159177478012,,,,,0.6773064743628769,0.9983367632299053,2.364802666143148,0.39413377769052466
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,621,25,6,6,0.7438699360341152,0.7118295680900011,3.2040367944114134,84.375,32,False,False,0.13303457865355386,True,True,0,0.0,0.6773064743628769,0.9983367632299053,2.364802666143148,0.39413377769052466
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,621,25,6,5,0.6385646953203905,0.718227910026933,-7.966321470654247,6.25,32,False,False,0.07632273236329297,,,,,0.2628749000223556,0.719968370791216,5.62681346299326,0.93780224383221
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,621,25,6,6,0.6544299180787791,0.7252197950566716,-7.078987697789241,3.125,32,False,False,0.17192633566231125,,,,,0.2628749000223556,0.719968370791216,5.62681346299326,0.93780224383221
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,621,25,6,6,0.6456346089103355,0.7118295680900011,-6.619495917966556,6.25,32,False,False,0.20918300159263348,True,False,7,0.4666666666666667,0.2628749000223556,0.719968370791216,5.62681346299326,0.93780224383221
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,621,25,6,5,0.649983166872405,0.718227910026933,-6.8244743154528,6.25,32,False,False,0.07271628232926433,,,,,0.25577474696205066,0.5311853407756001,5.16983424601682,0.8616390410028033
epr_triviaqa_mistral24b,triviaqa,QA,iu_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,621,25,6,6,0.6507126024015262,0.7252197950566716,-7.450719265514538,3.125,32,False,False,0.06985258356514515,,,,,0.25577474696205066,0.5311853407756001,5.16983424601682,0.8616390410028033
epr_triviaqa_mistral24b,triviaqa,QA,su_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,621,25,6,6,0.6444282347660195,0.7118295680900011,-6.740133332398157,6.25,32,False,False,0.4135513538280864,True,False,8,0.5333333333333333,0.25577474696205066,0.5311853407756001,5.16983424601682,0.8616390410028033
epr_triviaqa_mistral24b,triviaqa,QA,deployed_upcr,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,621,25,4,3,0.6263606778139379,0.7152260022724721,-8.886532445853423,3.125,32,False,False,0.24187044389888146,,,,,0.30803143402210903,0.8317274657607714,3.7541012403765883,0.9385253100941471
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,full,baseline,full,full,500,25,25,21,0.708176755121312,0.708176755121312,0.0,50.0,32,False,False,0.07450017326701308,,,,,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,full,baseline,full,full,500,25,25,25,0.711510666589582,0.711510666589582,0.0,50.0,32,False,False,0.07310286944399363,,,,,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,full,baseline,full,full,500,25,25,25,0.7106049218554278,0.7106049218554278,0.0,50.0,32,False,False,0.08862951635567615,True,True,1,0.0033333333333333335,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,dufs_native,native,dufs,a2.dufs_pf,500,25,14,14,0.6821414118055156,0.6971548534427936,-1.5013441637278024,15.625,32,False,False,0.06406061327276154,,,,,0.6377579352954774,0.9998974715898863,2.8863312214855816,0.2061665158203987
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,dufs_native,native,dufs,a2.dufs_pf,500,25,14,14,0.6821414118055156,0.7063429833689849,-2.420157156346936,3.125,32,False,False,0.06406061327276154,,,,,0.6377579352954774,0.9998974715898863,2.8863312214855816,0.2061665158203987
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,dufs_native,native,dufs,a2.dufs_pf,500,25,14,14,0.6821606829700719,0.7072023568634251,-2.504167389335321,6.25,32,False,False,0.06469291291916208,True,True,0,0.0,0.6377579352954774,0.9998974715898863,2.8863312214855816,0.2061665158203987
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,groupfs_native,native,groupfs,a2.select,500,25,25,21,0.708176755121312,0.708176755121312,0.0,50.0,32,False,False,0.07450017326701308,,,,,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,groupfs_native,native,groupfs,a2.select,500,25,25,25,0.711510666589582,0.711510666589582,0.0,50.0,32,False,False,0.07310286944399363,,,,,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,groupfs_native,native,groupfs,a2.select,500,25,25,25,0.7106049218554278,0.7106049218554278,0.0,50.0,32,False,False,0.08862951635567615,True,True,1,0.0033333333333333335,0.3921127333527914,0.9998974715898863,7.138840643827003,0.28555362575308013
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,6,6,0.6402266288951841,0.6816518037810025,-4.142517488581843,12.5,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,6,6,0.6203773294020157,0.6923298356169663,-7.1952506214950525,3.125,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,6,6,0.6203773294020158,0.6945147038985565,-7.413737449654068,3.125,32,False,False,0.05262094557985359,True,True,0,0.0,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,spec_native,native,spec,spec_adapt,500,25,6,6,0.6402266288951841,0.6816518037810025,-4.142517488581843,12.5,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,spec_native,native,spec,spec_adapt,500,25,6,6,0.6203773294020157,0.6923298356169663,-7.1952506214950525,3.125,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,spec_native,native,spec,spec_adapt,500,25,6,6,0.6203773294020158,0.6945147038985565,-7.413737449654068,3.125,32,False,False,0.05262094557985359,True,True,0,0.0,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,5,4,0.691275943805284,0.6900714960205045,0.1204447784779461,53.125,32,False,False,0.20142692667686618,,,,,0.4264858657754836,0.8388113232452931,3.113369693938094,0.6226739387876188
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,5,5,0.6877685918560058,0.6859330134320016,0.18355784240041695,53.125,32,False,False,0.19112538679038352,,,,,0.4264858657754836,0.8388113232452931,3.113369693938094,0.6226739387876188
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,5,5,0.6706172554007438,0.6940684559942958,-2.345120059355199,18.75,32,False,False,0.41447993536990296,True,False,4,0.4,0.4264858657754836,0.8388113232452931,3.113369693938094,0.6226739387876188
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,cae_native,native,cae,a3.cae,500,25,5,3,0.6781330095777687,0.6900714960205045,-1.1938486442735874,34.375,32,False,False,0.15154117582115387,,,,,0.22805288661154646,0.6213505814023256,4.269288204391399,0.8538576408782799
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,cae_native,native,cae,a3.cae,500,25,5,5,0.6862076275269314,0.6859330134320016,0.02746140949297926,53.125,32,False,False,0.1458049344288239,,,,,0.22805288661154646,0.6213505814023256,4.269288204391399,0.8538576408782799
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,cae_native,native,cae,a3.cae,500,25,5,5,0.6883274556281436,0.6940684559942958,-0.5741000366152216,34.375,32,False,False,0.09813211206398703,True,True,1,0.1,0.22805288661154646,0.6213505814023256,4.269288204391399,0.8538576408782799
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,lscae_native,native,lscae,lscae,500,25,5,5,0.6706557977298568,0.6900714960205045,-1.941569829064771,28.125,32,False,False,0.0690495829073466,,,,,0.6148063696254785,0.9892159888639556,2.3074598527897985,0.4614919705579597
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,lscae_native,native,lscae,lscae,500,25,5,5,0.6706557977298568,0.6859330134320016,-1.5277215702144797,34.375,32,False,False,0.0690495829073466,,,,,0.6148063696254785,0.9892159888639556,2.3074598527897985,0.4614919705579597
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,lscae_native,native,lscae,lscae,500,25,5,5,0.669730781831146,0.6940684559942958,-2.4337674163149803,18.75,32,False,False,0.3100801307290737,True,False,6,0.6,0.6148063696254785,0.9892159888639556,2.3074598527897985,0.4614919705579597
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,dpp_native,native,dpp,dpp,500,25,21,17,0.7215124009943921,0.7080635370295427,1.3448863964849345,90.625,32,False,False,0.08096960221993674,,,,,0.3630706689973563,0.9337102948411794,8.075643808876348,0.3845544670893499
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,dpp_native,native,dpp,dpp,500,25,21,21,0.7213389605133839,0.711617260218535,0.9721700294848867,96.875,32,False,False,0.07091850223135596,,,,,0.3630706689973563,0.9337102948411794,8.075643808876348,0.3845544670893499
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,dpp_native,native,dpp,dpp,500,25,21,21,0.7227072131968933,0.7106729731552677,1.2034240041625677,96.875,32,False,False,0.09230343478459502,True,True,1,0.004761904761904762,0.3630706689973563,0.9337102948411794,8.075643808876348,0.3845544670893499
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,500,25,22,18,0.7211077065387062,0.704844650324719,1.626305621398716,100.0,32,False,False,0.07898126099226618,,,,,0.3696399786669131,0.9337102948411794,7.8879137781139965,0.358541535368818
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,500,25,22,22,0.7210884353741497,0.7104965215547975,1.0591913819352206,93.75,32,False,False,0.07116579035713869,,,,,0.3696399786669131,0.9337102948411794,7.8879137781139965,0.358541535368818
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,500,25,22,22,0.7218207396272956,0.7125735917596501,0.9247147867645578,93.75,32,False,False,0.09146873527078424,True,True,1,0.004329004329004329,0.3696399786669131,0.9337102948411794,7.8879137781139965,0.358541535368818
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,500,25,6,5,0.6318822146422308,0.6816518037810025,-4.976958913877172,9.375,32,False,False,0.020362172701248366,,,,,0.762526096504386,0.9998974715898863,1.6325636423126397,0.27209394038543994
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,500,25,6,6,0.5953440866431559,0.6923298356169663,-9.69857489738104,0.0,32,False,False,0.16399942835714082,,,,,0.762526096504386,0.9998974715898863,1.6325636423126397,0.27209394038543994
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,500,25,6,6,0.5953826289722688,0.6945147038985565,-9.913207492628773,3.125,32,False,False,0.16398939210421612,True,True,0,0.0,0.762526096504386,0.9998974715898863,1.6325636423126397,0.27209394038543994
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,500,25,6,6,0.6402266288951841,0.6816518037810025,-4.142517488581843,12.5,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,500,25,6,6,0.6203773294020157,0.6923298356169663,-7.1952506214950525,3.125,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,500,25,6,6,0.6203773294020158,0.6945147038985565,-7.413737449654068,3.125,32,False,False,0.05262094557985359,True,True,0,0.0,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,500,25,6,6,0.6402266288951841,0.6816518037810025,-4.142517488581843,12.5,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,500,25,6,6,0.6203773294020157,0.6923298356169663,-7.1952506214950525,3.125,32,False,False,0.052707736083024315,,,,,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,spec_k6,fixed_k6,spec,spec_s6,500,25,6,6,0.6203773294020158,0.6945147038985565,-7.413737449654068,3.125,32,False,False,0.05262094557985359,True,True,0,0.0,0.9276872691490766,0.9998974715898863,1.2546509340504586,0.20910848900840975
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,500,25,6,5,0.696999479678557,0.6816518037810025,1.534767589755448,65.625,32,False,False,0.13169208228294577,,,,,0.49426251822840067,0.8815715262861051,3.241551197015131,0.5402585328358552
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,500,25,6,6,0.6961322772735157,0.6923298356169663,0.38024416565494157,50.0,32,False,False,0.17616488683153103,,,,,0.49426251822840067,0.8815715262861051,3.241551197015131,0.5402585328358552
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,500,25,6,6,0.6960744637798462,0.6945147038985565,0.15597598812896463,50.0,32,False,False,0.18037112218437396,True,True,0,0.0,0.49426251822840067,0.8815715262861051,3.241551197015131,0.5402585328358552
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,500,25,6,4,0.6901196739318958,0.6816518037810025,0.8467870150893231,59.375,32,False,False,0.12028595629857809,,,,,0.2609331333325333,0.6213505814023256,4.951504326924248,0.8252507211540413
internalstates_gsm8k_qwen25_7b,gsm8k,math,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,500,25,6,6,0.6972114624886783,0.6923298356169663,0.4881626871712008,53.125,32,False,False,0.10681772748353897,,,,,0.2609331333325333,0.6213505814023256,4.951504326924248,0.8252507211540413
internalstates_gsm8k_qwen25_7b,gsm8k,math,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,500,25,6,6,0.6969031238557747,0.6945147038985565,0.23884199572181686,50.0,32,False,False,0.10648826376373634,True,True,0,0.0,0.2609331333325333,0.6213505814023256,4.951504326924248,0.8252507211540413
internalstates_gsm8k_qwen25_7b,gsm8k,math,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,500,25,6,5,0.5842438958586267,0.6816518037810025,-9.740790792237586,0.0,32,False,False,0.07208852716167372,,,,,0.7482252201008804,0.9998974715898863,1.7598108783614945,0.2933018130602491
