cell,group,removed,n_pool,auroc,n_kept,excluded_by_upcr
trace_math500_qwenmath15b_k10,math,sw_var_peak,29,0.6869615708571032,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,pe_mean,29,0.6860695600152698,23,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,hurst_exponent,29,0.6868988393913824,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,cusum_max,29,0.6856289097194757,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,cusum_shift_idx,29,0.6860695600152698,23,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,epr_spilled,29,0.6870847387349206,24,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,sw_var_peak_spilled,29,0.6857360122219256,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,cusum_max_spilled,29,0.6856036641296124,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,min_spilled,29,0.6860695600152698,23,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,epr_energy,29,0.6825428276131672,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,min_energy,29,0.6847170084129016,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,sw_var_peak_energy,29,0.6860695600152698,23,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,cusum_max_energy,29,0.685591423843618,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,mean_top1_logprob,29,0.6866945796188528,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,logprob_margin,29,0.6837309003724872,22,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,mean_logprob_entropy,29,0.686762666209696,24,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,varentropy,29,0.6856006040581138,23,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,renyi_entropy_2,29,0.6869883464827156,24,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
trace_math500_qwenmath15b_k10,math,topk_tail_mass,29,0.6867894418353085,24,dominant_freq|stft_max_high_power|rpdi|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
truthfulqa_llama8b,QA,__FULL__,29,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,epr,28,0.6675153642274703,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,trace_length,28,0.6565606084538392,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,spectral_entropy,28,0.6570685227880367,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,low_band_power,28,0.6633196367941548,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,high_band_power,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,hl_ratio,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,dominant_freq,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,spectral_centroid,28,0.6625436364347745,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,stft_max_high_power,28,0.6604455010093077,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,stft_spectral_entropy,28,0.6607353237392348,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,rpdi,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,sw_var_peak,28,0.663512912327175,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,pe_mean,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,hurst_exponent,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,cusum_max,28,0.660631712113286,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,cusum_shift_idx,28,0.6633585817234888,22,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,epr_spilled,28,0.6667545795614112,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,sw_var_peak_spilled,28,0.6620177893191629,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,cusum_max_spilled,28,0.6610494191227936,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,epr_energy,28,0.6631725517587167,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,min_energy,28,0.6604585430321545,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,sw_var_peak_energy,28,0.6606074394596545,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,cusum_max_energy,28,0.6594055808264875,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,mean_top1_logprob,28,0.6675419916907824,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,logprob_margin,28,0.66674986994205,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,mean_logprob_entropy,28,0.6674737022100432,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,varentropy,28,0.6661541030928433,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,renyi_entropy_2,28,0.667593072946932,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
truthfulqa_llama8b,QA,topk_tail_mass,28,0.6654199458900963,21,high_band_power|hl_ratio|dominant_freq|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
