scope,cell_id,arm_id,metric,value,bootstrap_draws_requested,bootstrap_draws_valid,ci_lower,bootstrap_median,ci_upper,ci_level,ci_quantile_rule,n_rows,n_groups
cell,sciq_llama8b,feature_smooth_raw_graph__lam_1,auroc,0.7387490030762219,20000,20000,0.6653996177837573,0.7396386869531653,0.8077933901521993,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_raw_graph__lam_1,auprc,0.5920999134448347,20000,20000,0.4739047280869299,0.5998224905271012,0.7114987502504826,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_1,auroc,0.7359006494246325,20000,20000,0.6614044925473695,0.736584254301014,0.8048968187630963,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_1,auprc,0.6012917750104807,20000,20000,0.4837591599656895,0.6091369619308277,0.7182518319557784,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_1,auroc,0.7419391591660021,20000,20000,0.6689056620011007,0.7427248677248677,0.810578010020799,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_1,auprc,0.6019576687143688,20000,20000,0.4849365173138741,0.6085292777249882,0.7170355638575282,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_residual_graph__lam_3,auroc,0.7302039421214538,20000,20000,0.6566677225172661,0.7312241992807456,0.7988054735972722,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_residual_graph__lam_3,auprc,0.5953371361305901,20000,20000,0.4781068550214422,0.6021186628411591,0.7100881988656522,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_raw_graph__lam_3,auroc,0.7386350689301583,20000,20000,0.6650438661380045,0.7397309362934363,0.8080376076323686,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_raw_graph__lam_3,auprc,0.5885659523725044,20000,20000,0.46982631129933955,0.5959781263699342,0.7081741591156704,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_3,auroc,0.7240514982340207,20000,20000,0.6504215382364925,0.7247896597975857,0.7930974336503199,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_3,auprc,0.5760007483690777,20000,20000,0.45871029279250747,0.5839742595071077,0.6953524898829122,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_3,auroc,0.7438760396490828,20000,20000,0.6707303178762675,0.7446354342208741,0.8120141739821336,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_3,auprc,0.6048268345694923,20000,20000,0.48815703579460823,0.6112167502586308,0.7174970936288843,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_residual_graph__lam_10,auroc,0.7107212031445824,20000,20000,0.6347549800663667,0.7114958441979771,0.7818569724228898,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_residual_graph__lam_10,auprc,0.5956970217489252,20000,20000,0.4824600423098029,0.6011515166392221,0.7021019784613738,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_raw_graph__lam_10,auroc,0.7376096616155862,20000,20000,0.6640264846817975,0.7386243386243386,0.8071419683961677,0.95,linear_type7,198,198
cell,sciq_llama8b,feature_smooth_raw_graph__lam_10,auprc,0.5899896951521293,20000,20000,0.472146955350663,0.5967442734956478,0.7076846256242006,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_10,auroc,0.7103794007063917,20000,20000,0.6363329962925514,0.7113108211898534,0.7805803571428571,0.95,linear_type7,198,198
cell,sciq_llama8b,score_smooth_residual_graph__lam_10,auprc,0.5556347770256879,20000,20000,0.44058250485073086,0.5632075852561313,0.6737912925511665,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_10,auroc,0.7466104591546087,20000,20000,0.6736321441523104,0.7472086732069371,0.8147053231226618,0.95,linear_type7,198,198
cell,sciq_llama8b,residual_ridge_correction__lam_10,auprc,0.6098189801757316,20000,20000,0.4934852804577204,0.6160075164990849,0.7202940423121077,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_deem_b3,auroc,0.7451293152557822,20000,20000,0.6729855962005193,0.745679012345679,0.8124465322363346,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_deem_b3,auprc,0.5985562327256235,20000,20000,0.4813803937096649,0.6054600651357465,0.7142040632288026,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_family_nrm_a,auroc,0.7449014469636549,20000,20000,0.6715911334168567,0.7456423188544267,0.8133934541784789,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_family_nrm_a,auprc,0.6091208084613928,20000,20000,0.4919997523712469,0.6155458698157378,0.7212969479239539,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_pgrd_a,auroc,0.7462686567164178,20000,20000,0.673489077795919,0.7469115721663976,0.814062583382485,0.95,linear_type7,198,198
cell,sciq_llama8b,signed_pgrd_a,auprc,0.6057537949880416,20000,20000,0.4883083135893278,0.6122294643053928,0.7185462252219068,0.95,linear_type7,198,198
cell,se_nq_open_llama8b,iu_pcr,auroc,0.739502916412037,20000,20000,0.7141065871478063,0.7392758822149661,0.7638740179599872,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,iu_pcr,auprc,0.7215195265393879,20000,20000,0.6907970467448075,0.7219177353153845,0.7514399357355708,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,equal_family_mean,auroc,0.7406546579386399,20000,20000,0.714814823913408,0.7404625096956183,0.7652781199830165,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,equal_family_mean,auprc,0.7220610019930669,20000,20000,0.6910497599057803,0.7225553732437585,0.7525837245544043,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p03,auroc,0.7392663031698063,20000,20000,0.7139155277389094,0.7390527239803297,0.7636543438114348,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p03,auprc,0.7213658662694703,20000,20000,0.6906259484160124,0.7217736997264934,0.7512644462554571,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p03,auroc,0.7394393161150119,20000,20000,0.7140397014495673,0.7392084684798573,0.7638109478168692,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p03,auprc,0.7214875555447253,20000,20000,0.6907525180171529,0.7218765942720979,0.7513773391047502,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p03,auroc,0.7394665014662469,20000,20000,0.7141251758758842,0.7392497136012568,0.7638538895666662,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p03,auprc,0.7215310434569209,20000,20000,0.6908015649856554,0.7219355677644113,0.7514293412816506,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p03,auroc,0.7395044267093279,20000,20000,0.7141070002247067,0.739282137325493,0.7638640580981455,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p03,auprc,0.7215195553904208,20000,20000,0.6907938281166771,0.7219228445882618,0.7514350182077001,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p1,auroc,0.7385710629835923,20000,20000,0.7132304081528745,0.7383765532790318,0.7629025772152459,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p1,auprc,0.720873163318678,20000,20000,0.6900442221415506,0.7213018466455984,0.7508715803101236,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p1,auroc,0.7392948310075221,20000,20000,0.7139310124270613,0.7390742985660688,0.7636742316468595,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p1,auprc,0.7214542675048304,20000,20000,0.6907254054338191,0.7218471439043039,0.7513326934955771,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p1,auroc,0.7392738546562606,20000,20000,0.7139141365845248,0.7390636858174187,0.7636025707273889,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p1,auprc,0.7215294521792571,20000,20000,0.6907622219866117,0.7219515890562622,0.7515062842629894,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p1,auroc,0.7394832266103196,20000,20000,0.7141124316334768,0.739260244512859,0.7638576529141454,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p1,auprc,0.7214808781963473,20000,20000,0.6907435243714619,0.7218870010577862,0.7514013307676064,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p3,auroc,0.7363666442452778,20000,20000,0.7111426794902745,0.7361919170215954,0.7607445994599671,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_0p3,auprc,0.7195212112572926,20000,20000,0.6886135331215798,0.7199960203242963,0.7496416449168627,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p3,auroc,0.738951378216199,20000,20000,0.7135815749455352,0.7387252270552769,0.7633173377942687,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_0p3,auprc,0.721572074074026,20000,20000,0.690856778346716,0.7219644508548013,0.7514044446555979,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p3,auroc,0.7381624995979532,20000,20000,0.7129207740742088,0.7379567143854721,0.7624878681383683,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_0p3,auprc,0.7212788420085935,20000,20000,0.6904810664961023,0.7217306026375139,0.7513193624812124,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p3,auroc,0.7394428401420239,20000,20000,0.7140586186125667,0.7392234285536303,0.763840790769695,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_0p3,auprc,0.7214022974508912,20000,20000,0.6906483742911191,0.7218160292440239,0.751326696226852,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_1,auroc,0.7284735509186944,20000,20000,0.7032179576676629,0.7282924489010607,0.7527003461483481,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_1,auprc,0.7138035322715846,20000,20000,0.6822140387074842,0.7141871226257636,0.7441635965346364,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_1,auroc,0.73783666694169,20000,20000,0.7124798577072906,0.7376283102077641,0.7622430930028795,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_1,auprc,0.7212093107963656,20000,20000,0.6905313079828306,0.7216219191061075,0.7510402684189854,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_1,auroc,0.732511750252765,20000,20000,0.7072470520752567,0.7323231222516049,0.7568219374382774,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_1,auprc,0.717805522435712,20000,20000,0.6864457756173127,0.7182400633372774,0.7480668422124388,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_1,auroc,0.7393187720164287,20000,20000,0.7139754102066366,0.739101045563967,0.7637609450484856,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_1,auprc,0.7211350361581446,20000,20000,0.6903756154111469,0.7215476966125007,0.7510978837349798,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_3,auroc,0.713906230116167,20000,20000,0.6884670431295055,0.7137801587485089,0.738179410776291,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_3,auprc,0.7018410280008003,20000,20000,0.669388428787365,0.7021792546863233,0.7325693215476938,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_3,auroc,0.7360283376521309,20000,20000,0.7105264801731422,0.735826860548303,0.7605406906947096,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_3,auprc,0.7207115902218464,20000,20000,0.6901246505108449,0.7210729841099095,0.7504595140404372,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_3,auroc,0.7196055886593454,20000,20000,0.6944411686716103,0.7194932237155758,0.7438575539402521,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_3,auprc,0.7077490023465752,20000,20000,0.6755711029348307,0.7080714634240948,0.738345157314459,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_3,auroc,0.7390198450267169,20000,20000,0.7136254715283323,0.73879856087726,0.7634513348831369,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_3,auprc,0.7204995769851774,20000,20000,0.6897224403768503,0.7209022485070506,0.7505185061616796,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_10,auroc,0.6952894666552928,20000,20000,0.6701425703136238,0.6951970260857836,0.7197302585473934,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_residual_graph__lam_10,auprc,0.6856100907953491,20000,20000,0.651886966624876,0.6858702396596899,0.7174447549676221,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_10,auroc,0.7340890040568264,20000,20000,0.7086283278101396,0.7338939685930339,0.7586712366995042,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,feature_smooth_raw_graph__lam_10,auprc,0.7202516480640426,20000,20000,0.6897407785908215,0.7205523094639295,0.7498768859013302,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_10,auroc,0.7014435365568858,20000,20000,0.6762463102407094,0.701377385278179,0.7257534917724567,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,score_smooth_residual_graph__lam_10,auprc,0.6921114611515616,20000,20000,0.6586041062803432,0.6924273012232682,0.7237826608177649,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_10,auroc,0.7382819249578025,20000,20000,0.712861353081222,0.7380702511569959,0.7628562023270162,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,residual_ridge_correction__lam_10,auprc,0.7188914348964509,20000,20000,0.6878255459589822,0.7193683619908733,0.7492120840898269,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_deem_b3,auroc,0.7410345816126898,20000,20000,0.7152258755599441,0.7408400696820798,0.7656411570077871,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_deem_b3,auprc,0.7223980271164763,20000,20000,0.6914131639402777,0.7228727749132631,0.7528692008456833,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_family_nrm_a,auroc,0.7411417008464657,20000,20000,0.7157195321891169,0.7408979150484993,0.765502625055566,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_family_nrm_a,auprc,0.7200086540697979,20000,20000,0.6889847315193139,0.720456378402179,0.7503767587440033,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_pgrd_a,auroc,0.7353269444028803,20000,20000,0.7095314965364043,0.7351351390464124,0.7600988434297241,0.95,linear_type7,8460,940
cell,se_nq_open_llama8b,signed_pgrd_a,auprc,0.7141811587215777,20000,20000,0.6824101842927048,0.7146677733299298,0.7456037088098056,0.95,linear_type7,8460,940
cell,se_squad_v2_llama8b,iu_pcr,auroc,0.812104509828818,20000,20000,0.7684527231401773,0.8121102889499227,0.8503023123511032,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,iu_pcr,auprc,0.9022172902975679,20000,20000,0.8769319127444993,0.9026813660129895,0.9254310540769157,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,equal_family_mean,auroc,0.8195370124548382,20000,20000,0.7773615259091445,0.8195023911747188,0.8563183854296177,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,equal_family_mean,auprc,0.9042575209154666,20000,20000,0.8798487894741026,0.9047640173860136,0.9266236503319676,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_residual_graph__lam_0p03,auroc,0.8119267484676741,20000,20000,0.7683776674445286,0.8119306124695445,0.8501350650757532,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_residual_graph__lam_0p03,auprc,0.9021192547554406,20000,20000,0.8766800586754614,0.9025187794469334,0.9252988871737765,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_raw_graph__lam_0p03,auroc,0.8121651102928447,20000,20000,0.7686301653709274,0.8121597035064418,0.8503966254168579,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_raw_graph__lam_0p03,auprc,0.9021177521966275,20000,20000,0.876710418394574,0.9025226007800309,0.9253349074205707,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,score_smooth_residual_graph__lam_0p03,auroc,0.811961954451537,20000,20000,0.7683616092539771,0.8119568222707946,0.850147106652773,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,score_smooth_residual_graph__lam_0p03,auprc,0.9021424554717237,20000,20000,0.8767029781674769,0.9025400747783383,0.9253150056418769,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,residual_ridge_correction__lam_0p03,auroc,0.8121068184179239,20000,20000,0.7684718402772927,0.8121099861221348,0.8503034044712587,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,residual_ridge_correction__lam_0p03,auprc,0.9022211149559841,20000,20000,0.8769369104465043,0.902686214841137,0.9254295544268961,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_residual_graph__lam_0p1,auroc,0.8115140881650179,20000,20000,0.767922333287585,0.8115469068059293,0.8497583230755694,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_residual_graph__lam_0p1,auprc,0.9021644121381899,20000,20000,0.8767514941246882,0.9025484920476519,0.9252536744513578,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_raw_graph__lam_0p1,auroc,0.8120560294575969,20000,20000,0.7685195085707875,0.8120346698411058,0.850217891178315,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,feature_smooth_raw_graph__lam_0p1,auprc,0.9019485526441647,20000,20000,0.8765260135684011,0.9023633606619623,0.925203784105367,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,score_smooth_residual_graph__lam_0p1,auroc,0.8116739579605924,20000,20000,0.7681536317644848,0.8116684412008426,0.8498746771279675,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,score_smooth_residual_graph__lam_0p1,auprc,0.9022857505997317,20000,20000,0.8768926186284839,0.9026772460121633,0.925289537711624,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,residual_ridge_correction__lam_0p1,auroc,0.8121968533930487,20000,20000,0.7687369568081528,0.8121936617118726,0.8504429627818753,0.95,linear_type7,2933,503
cell,se_squad_v2_llama8b,residual_ridge_correction__lam_0p1,auprc,0.9022863461381369,20000,20000,0.8770170593696536,0.9027464793753163,0.9254827697545841,0.95,linear_type7,2933,503
