cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,auroc_keepset,delta_top10_share,delta_rank1_share,delta_nnz,cohesion_keepset,cohesion_good,auroc_omega_sparse,omega_sparse_cols,overlap_omega_sparse,cohesion_omega_sparse,J_omega_sparse,steps_omega_sparse,auroc_resid_dep,resid_dep_cols,overlap_resid_dep,cohesion_resid_dep,J_resid_dep,steps_resid_dep,auroc_m_eff,m_eff_cols,overlap_m_eff,cohesion_m_eff,J_m_eff,steps_m_eff,auroc_cohesion_set,cohesion_set_cols,overlap_cohesion_set,cohesion_cohesion_set,J_cohesion_set,steps_cohesion_set,auroc_loading_sum,loading_sum_cols,overlap_loading_sum,cohesion_loading_sum,J_loading_sum,steps_loading_sum,auroc_omega_sparse_free,omega_sparse_free_size,omega_sparse_free_cols,cohesion_omega_sparse_free,auroc_m_eff_free,m_eff_free_size,m_eff_free_cols,cohesion_m_eff_free,auroc_oracle_auroc,overlap_oracle_auroc,cohesion_oracle_auroc,auroc_random_prune,cohesion_random_prune,n_random_prune_failed,frac_inside_omega_sparse,cond_null_omega_sparse,frac_inside_resid_dep,cond_null_resid_dep,frac_inside_m_eff,cond_null_m_eff,frac_inside_cohesion_set,cond_null_cohesion_set,frac_inside_loading_sum,cond_null_loading_sum,frac_inside_oracle_auroc,cond_null_oracle_auroc,frac_inside_greedy,mean_pairwise_jaccard,n_to_drop
seiclr_triviaqa_opt30b,0,19,11,13,0.807576304359552,0.8351204893547617,0.807576304359552,0.8264352654974055,0.290825648773755,6,0.4270063535831845,0.31965487144876337,0.7701304680617165,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5454545454545454,0.5071845070567473,0.9109032497482695,2,0.7821543604509297,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.4752811121015006,-0.4308453723067521,2,0.7821543604509297,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.4752811121015006,10.200906650255332,2,0.8130376237064283,sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.5454545454545454,0.3628062198256001,-0.3628062198256001,2,0.7921773744057083,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.5124855568220723,7.819662907078895,2,0.8004537935781819,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9858721941521345,0.7935470386228615,12,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4604712768967432,0.8209679345746144,0.6363636363636364,0.39700005902044433,0.8037288385915253,0.4311434883317529,0,1.0,0.6157272727272728,1.0,0.6157272727272728,1.0,0.6157272727272728,1.0,0.6157272727272728,1.0,0.6157272727272728,1.0,0.6157272727272728,0.7272727272727273,0.7935897435897437,2
seiclr_triviaqa_opt30b,1,19,11,13,0.8145338253192236,0.8421751552282527,0.8145338253192236,0.8196317703101063,0.29717460626334996,6,0.43158429414031846,0.34155541988575727,0.7781248066093198,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5454545454545454,0.5111320221215361,0.9099371885362141,2,0.7876164211894301,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.47860312763563106,-0.4084198999848504,2,0.7876164211894301,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.47860312763563106,10.23962430296383,2,0.8196799513171196,sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.36827930858391267,-0.36827930858391267,2,0.7995376673474018,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.5168779074519798,7.851933067649289,2,0.8085793262784413,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9860108250508994,0.8001423355405657,12,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4658481582931428,0.8282001000474453,0.7272727272727273,0.4484398793092971,0.8121852373290426,0.4219200078070443,0,1.0,0.6171363636363636,1.0,0.6171363636363636,1.0,0.6171363636363636,1.0,0.6171363636363636,1.0,0.6171363636363636,1.0,0.6171363636363636,0.7272727272727273,0.7935897435897437,2
seiclr_triviaqa_opt30b,2,19,11,13,0.8220352731907721,0.8505035795450138,0.8220352731907721,0.8350849094424829,0.29642312605187593,6,0.43089921724581554,0.3382092015923178,0.7861764797133263,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5454545454545454,0.5118260971192109,0.9122499233386785,2,0.794753684901792,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.47806246907603855,-0.47928800722996906,2,0.794753684901792,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.47806246907603855,10.11826156004616,2,0.8282720066394161,sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.3672394149163961,-0.3672394149163961,2,0.8064987034006325,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.5187678672291899,7.8650246518887945,2,0.8146237793480031,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9860645740102245,0.8077151540535858,12,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.466247373932829,0.8356230657658985,0.7272727272727273,0.4447649338792668,0.8205821769942164,0.4260524140650286,0,1.0,0.6166818181818181,1.0,0.6166818181818181,1.0,0.6166818181818181,1.0,0.6166818181818181,1.0,0.6166818181818181,1.0,0.6166818181818181,0.7272727272727273,0.7935897435897437,2
seiclr_triviaqa_opt30b,3,19,11,13,0.811705393218497,0.8390693524172012,0.811705393218497,0.8286537246891587,0.2959892473657365,6,0.43085207556610894,0.3336319617974493,0.7743941223884365,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.509228879164135,0.9114060956646057,2,0.7861852694034059,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.47761184823029634,-0.4901220466482264,2,0.7861852694034059,epr|sw_var_peak|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.47761184823029634,10.099961157528131,2,0.8157703291864205,sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,0.7272727272727273,0.366885989303296,-0.366885989303296,2,0.7975598795841585,epr|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6363636363636364,0.5145896029783268,7.832598641271118,2,0.8078078445409853,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9858268812321108,0.7990895418996139,12,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4639194382206061,0.8257504744785886,0.8181818181818182,0.4035785858725692,0.8080530025417115,0.4361182844664946,0,1.0,0.6947272727272727,1.0,0.6947272727272727,1.0,0.6947272727272727,1.0,0.6947272727272727,1.0,0.6947272727272727,1.0,0.6947272727272727,0.8181818181818182,0.7935897435897437,2
seiclr_triviaqa_opt30b,4,19,9,13,0.8155412116787666,0.8338203445483958,0.8155412116787666,0.8238830075570786,0.2935424026032145,6,0.4245365027969059,0.30480297384987715,0.8116149445988626,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.6629306288301887,0.9452702505244465,4,0.7471660570197995,epr|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.5083684608125026,-0.0854263686731978,4,0.7471660570197995,epr|cusum_max_spilled|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.5083684608125026,8.832330244508704,4,0.8171733573724895,sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|logprob_margin|varentropy|topk_tail_mass,0.6666666666666666,0.31349024677501425,-0.31349024677501425,4,0.8116149445988626,epr|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.6629306288301887,7.322986519824695,4,0.8112101185328153,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9863368953734374,0.8028076501532303,12,epr|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45940570112897683,0.8347661158335468,0.7777777777777778,0.38172360831794433,0.8080303237517008,0.43561622224006724,0,1.0,0.5344444444444444,1.0,0.5344444444444444,1.0,0.5344444444444444,1.0,0.5344444444444444,1.0,0.5344444444444444,1.0,0.5344444444444444,0.7777777777777778,0.6083916083916086,4
semenergy_triviaqa_qwen3_8b,0,27,15,20,0.8074671840754071,0.818881490880754,0.8117411174800557,0.6016184928247239,0.3394963422896264,18,0.3782426790114142,0.3796333709442662,0.801216452734861,epr|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,0.49345373392195957,0.9097705963059836,5,0.8033301825177037,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6,0.42207128316924364,-0.7984713190690582,5,0.8033301825177037,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.6,0.42207128316924364,13.556713721656932,5,0.7709802411494309,trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|hurst_exponent|epr_spilled|sw_var_peak_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.3161054199064619,-0.3161054199064619,5,0.8006753644669325,epr|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.49808519428018067,10.424145915179588,5,0.7808758492886598,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9900614092054761,0.8117411174800557,20,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3782426790114142,0.8172316695975614,0.8,0.388598180552089,0.8044468160855915,0.3808472427147455,0,1.0,0.6493,1.0,0.6493,1.0,0.6493,1.0,0.6493,1.0,0.6493,1.0,0.6493,0.8666666666666667,0.6737745098039215,5
semenergy_triviaqa_qwen3_8b,1,27,13,20,0.813596096388861,0.8273194700155901,0.817474152515302,0.5993554936882534,0.3286841470758718,18,0.36733428295363796,0.3916527117073512,0.7736796645987571,epr|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,0.5388105199897452,0.9242617066099609,7,0.805356264255424,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7692307692307693,0.4214411558134179,-0.4577197614678295,7,0.805356264255424,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7692307692307693,0.4214411558134179,12.144783477478478,7,0.7745641335398754,trace_length|low_band_power|hl_ratio|dominant_freq|hurst_exponent|epr_spilled|sw_var_peak_spilled|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,0.28615115041118716,-0.28615115041118716,7,0.809091610571478,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,0.5774942155451326,9.761000781125572,7,0.7820987137033777,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9892882823741526,0.817474152515302,20,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36733428295363796,0.8265677543864598,0.9230769230769231,0.42057697875376104,0.8090735893093758,0.37502795263871064,0,1.0,0.6003461538461539,1.0,0.6003461538461539,1.0,0.6003461538461539,1.0,0.6003461538461539,1.0,0.6003461538461539,1.0,0.6003461538461539,0.9230769230769231,0.6015966386554621,7
semenergy_triviaqa_qwen3_8b,2,27,15,21,0.8184570765274298,0.830930350465809,0.8186321926878163,0.5996345006770407,0.3505779376084204,20,0.36794321940835956,0.3941442370922648,0.806129732722706,epr|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.48459746138289017,0.9047265070739133,6,0.8147054212627709,epr|low_band_power|hl_ratio|spectral_centroid|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.4003284494683784,-0.7168365827854357,6,0.8147054212627709,epr|low_band_power|hl_ratio|spectral_centroid|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.4003284494683784,13.691400439396775,6,0.7764592179479054,trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|hurst_exponent|epr_spilled|sw_var_peak_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.6,0.31112996521988356,-0.31112996521988356,6,0.8097237834430172,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,0.4895855787405436,10.327532569529005,6,0.8023822468904374,8,epr|sw_var_peak|cusum_max|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8000875640394948,0.8220369511776144,20,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3741008801128694,0.8302315535972195,0.9333333333333333,0.38248119645409223,0.8112043989179489,0.3744041680164783,0,1.0,0.666,1.0,0.666,1.0,0.666,1.0,0.666,1.0,0.666,1.0,0.666,0.9333333333333333,0.6790966386554622,6
semenergy_triviaqa_qwen3_8b,3,27,16,20,0.8133888497901949,0.8266394340574705,0.8179235605778935,0.6094767042249415,0.33681728837999664,18,0.3737124646848527,0.39867793640910787,0.8126518762946833,epr|low_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,0.4424227448989177,0.891647124491716,4,0.8184181959419983,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,0.41055813328016316,-1.0185506024416373,4,0.8184181959419983,epr|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,0.41055813328016316,14.192967988153875,4,0.7801453696818399,trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.6875,0.32215539201003335,-0.32215539201003335,4,0.8154694720348437,epr|low_band_power|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.875,0.45785028186609167,10.590098242298897,4,0.7856178958410793,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9900091182370309,0.8179235605778935,20,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3737124646848527,0.8250393384500982,0.9375,0.3887883969554302,0.8100105898443724,0.37135565910258556,0,1.0,0.74784375,1.0,0.74784375,1.0,0.74784375,1.0,0.74784375,1.0,0.74784375,1.0,0.74784375,0.9375,0.7561885104919159,4
semenergy_triviaqa_qwen3_8b,4,27,14,21,0.8283393141945774,0.8388041600212652,0.8283393141945774,0.6188108167188909,0.34301990036363694,20,0.36734606897956634,0.4258205884192569,0.7935714048378523,epr|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,0.5168004298593886,0.9135913626874669,7,0.823600312333865,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,0.3774161495771318,-0.41790491039867045,7,0.823600312333865,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|sw_var_peak_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,0.3774161495771318,13.21127746766075,7,0.7622665802764488,trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|hurst_exponent|epr_spilled|sw_var_peak_spilled|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,0.2998466635955231,-0.2998466635955231,7,0.7918527379053695,epr|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7857142857142857,0.5355360207185978,10.084899989765697,7,0.7880739965443914,3,epr|mean_logprob_entropy|renyi_entropy_2,0.9900572058705476,0.8322841905901116,20,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.37402351366085207,0.8388041600212652,1.0,0.4258205884192569,0.8149373338649656,0.3633158915102033,0,1.0,0.6676071428571427,1.0,0.6676071428571427,1.0,0.6676071428571427,1.0,0.6676071428571427,1.0,0.6676071428571427,1.0,0.6676071428571427,1.0,0.5933333333333333,7
spilled_triviaqa_llama8b,0,28,12,22,0.9706666666666667,0.9466666666666668,0.9706666666666667,0.7721447772600457,0.2671748979223956,22,0.5841857762173345,0.388189262858018,0.9626666666666667,epr|spectral_entropy|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,0.8254154424379302,0.9838606217563898,10,0.944,epr|spectral_entropy|low_band_power|hurst_exponent|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,0.6306979415348406,-0.48346346879680113,10,0.944,epr|spectral_entropy|low_band_power|hurst_exponent|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,0.6306979415348406,11.105175551079604,10,0.9706666666666666,trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|hurst_exponent|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.5,0.46097582526279635,-0.46097582526279635,10,0.96,epr|sw_var_peak|epr_spilled|sw_var_peak_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,0.8509040164514824,11.058304229227645,10,0.9680000000000001,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5882299568376268,0.9680000000000001,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|dominant_freq|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5882299568376268,0.9440000000000001,0.75,0.5531616183947495,0.9613866666666666,0.5692778103094933,0,1.0,0.410375,1.0,0.410375,1.0,0.410375,1.0,0.410375,1.0,0.410375,1.0,0.410375,0.75,0.5112820512820513,10
