domain,cell,size,n,objective,spearman
repgrid,losnet_hotpotqa_mistral7b,10,8008,rho_mean,-0.0391
repgrid,losnet_hotpotqa_mistral7b,10,8008,rho_max,0.2167
repgrid,losnet_hotpotqa_mistral7b,10,8008,K,-0.043
repgrid,losnet_hotpotqa_mistral7b,11,4368,eq14_raw,-0.1287
repgrid,losnet_hotpotqa_mistral7b,11,4368,eq14_rel,-0.1795
repgrid,losnet_hotpotqa_mistral7b,11,4368,rho_mean,-0.0207
repgrid,losnet_hotpotqa_mistral7b,11,4368,rho_max,0.2666
repgrid,losnet_hotpotqa_mistral7b,11,4368,K,0.078
repgrid,losnet_hotpotqa_mistral7b,12,1820,eq14_raw,-0.1377
repgrid,losnet_hotpotqa_mistral7b,12,1820,eq14_rel,-0.1939
repgrid,losnet_hotpotqa_mistral7b,12,1820,rho_mean,-0.0348
repgrid,losnet_hotpotqa_mistral7b,12,1820,rho_max,0.3141
repgrid,losnet_hotpotqa_mistral7b,12,1820,K,0.221
repgrid,losnet_hotpotqa_mistral7b,13,560,eq14_raw,-0.1339
repgrid,losnet_hotpotqa_mistral7b,13,560,eq14_rel,-0.1917
repgrid,losnet_hotpotqa_mistral7b,13,560,rho_mean,-0.0178
repgrid,losnet_hotpotqa_mistral7b,13,560,rho_max,0.3495
repgrid,losnet_hotpotqa_mistral7b,13,560,K,0.339
repgrid,losnet_hotpotqa_mistral7b,14,120,eq14_raw,-0.0834
repgrid,losnet_hotpotqa_mistral7b,14,120,eq14_rel,-0.1514
repgrid,losnet_hotpotqa_mistral7b,14,120,rho_mean,0.0161
repgrid,losnet_hotpotqa_mistral7b,14,120,rho_max,0.4548
repgrid,losnet_hotpotqa_mistral7b,14,120,K,0.5233
repgrid,losnet_hotpotqa_mistral7b,4,34,upcr_k1,0.3176
repgrid,losnet_hotpotqa_mistral7b,5,34,upcr_k1,-0.0454
repgrid,losnet_hotpotqa_mistral7b,6,34,upcr_k1,0.1435
repgrid,noise_gsm8k_mistral7b,3,560,eq14_raw,-0.234
repgrid,noise_gsm8k_mistral7b,3,560,eq14_rel,-0.2225
repgrid,noise_gsm8k_mistral7b,3,560,rho_mean,0.2338
repgrid,noise_gsm8k_mistral7b,3,560,rho_max,0.0786
repgrid,noise_gsm8k_mistral7b,4,1820,eq14_raw,-0.1874
repgrid,noise_gsm8k_mistral7b,4,1820,eq14_rel,-0.1722
repgrid,noise_gsm8k_mistral7b,4,1820,rho_mean,0.0498
repgrid,noise_gsm8k_mistral7b,4,1820,rho_max,-0.0385
repgrid,noise_gsm8k_mistral7b,4,1820,K,0.0366
repgrid,noise_gsm8k_mistral7b,5,4368,eq14_raw,-0.1841
repgrid,noise_gsm8k_mistral7b,5,4368,eq14_rel,-0.2062
repgrid,noise_gsm8k_mistral7b,5,4368,rho_mean,-0.0552
repgrid,noise_gsm8k_mistral7b,5,4368,rho_max,-0.0472
repgrid,noise_gsm8k_mistral7b,5,4368,K,-0.013
repgrid,noise_gsm8k_mistral7b,6,8008,eq14_raw,-0.1965
repgrid,noise_gsm8k_mistral7b,6,8008,eq14_rel,-0.2662
repgrid,noise_gsm8k_mistral7b,6,8008,rho_mean,-0.0771
repgrid,noise_gsm8k_mistral7b,6,8008,rho_max,-0.0037
repgrid,noise_gsm8k_mistral7b,6,8008,K,-0.0628
repgrid,noise_gsm8k_mistral7b,7,11440,eq14_raw,-0.2079
repgrid,noise_gsm8k_mistral7b,7,11440,eq14_rel,-0.2865
repgrid,noise_gsm8k_mistral7b,7,11440,rho_mean,-0.0955
repgrid,noise_gsm8k_mistral7b,7,11440,rho_max,0.045
repgrid,noise_gsm8k_mistral7b,7,11440,K,-0.1017
repgrid,noise_gsm8k_mistral7b,8,12870,eq14_raw,-0.2032
repgrid,noise_gsm8k_mistral7b,8,12870,eq14_rel,-0.2867
repgrid,noise_gsm8k_mistral7b,8,12870,rho_mean,-0.0921
repgrid,noise_gsm8k_mistral7b,8,12870,rho_max,0.1036
repgrid,noise_gsm8k_mistral7b,8,12870,K,-0.116
repgrid,noise_gsm8k_mistral7b,9,11440,eq14_raw,-0.2078
repgrid,noise_gsm8k_mistral7b,9,11440,eq14_rel,-0.2926
repgrid,noise_gsm8k_mistral7b,9,11440,rho_mean,-0.0965
repgrid,noise_gsm8k_mistral7b,9,11440,rho_max,0.1564
repgrid,noise_gsm8k_mistral7b,9,11440,K,-0.1518
repgrid,noise_gsm8k_mistral7b,10,8008,eq14_raw,-0.2153
repgrid,noise_gsm8k_mistral7b,10,8008,eq14_rel,-0.3043
repgrid,noise_gsm8k_mistral7b,10,8008,rho_mean,-0.1034
repgrid,noise_gsm8k_mistral7b,10,8008,rho_max,0.2076
repgrid,noise_gsm8k_mistral7b,10,8008,K,-0.1955
repgrid,noise_gsm8k_mistral7b,11,4368,eq14_raw,-0.209
repgrid,noise_gsm8k_mistral7b,11,4368,eq14_rel,-0.3001
repgrid,noise_gsm8k_mistral7b,11,4368,rho_mean,-0.0959
repgrid,noise_gsm8k_mistral7b,11,4368,rho_max,0.2493
repgrid,noise_gsm8k_mistral7b,11,4368,K,-0.2147
repgrid,noise_gsm8k_mistral7b,12,1820,eq14_raw,-0.2078
repgrid,noise_gsm8k_mistral7b,12,1820,eq14_rel,-0.299
repgrid,noise_gsm8k_mistral7b,12,1820,rho_mean,-0.1029
repgrid,noise_gsm8k_mistral7b,12,1820,rho_max,0.2827
repgrid,noise_gsm8k_mistral7b,12,1820,K,-0.2526
repgrid,noise_gsm8k_mistral7b,13,560,eq14_raw,-0.2194
repgrid,noise_gsm8k_mistral7b,13,560,eq14_rel,-0.2854
repgrid,noise_gsm8k_mistral7b,13,560,rho_mean,-0.1246
repgrid,noise_gsm8k_mistral7b,13,560,rho_max,0.2531
repgrid,noise_gsm8k_mistral7b,13,560,K,-0.2618
repgrid,noise_gsm8k_mistral7b,14,120,eq14_raw,-0.2485
repgrid,noise_gsm8k_mistral7b,14,120,eq14_rel,-0.2956
repgrid,noise_gsm8k_mistral7b,14,120,rho_mean,-0.1641
repgrid,noise_gsm8k_mistral7b,14,120,rho_max,0.2464
repgrid,noise_gsm8k_mistral7b,14,120,K,-0.3339
repgrid,noise_gsm8k_mistral7b,4,34,upcr_k1,0.4053
repgrid,noise_gsm8k_mistral7b,5,34,upcr_k1,0.1175
repgrid,noise_gsm8k_mistral7b,6,34,upcr_k1,0.0662
repgrid,noise_gsm8k_phi3mini,3,560,eq14_raw,0.0458
repgrid,noise_gsm8k_phi3mini,3,560,eq14_rel,0.003
repgrid,noise_gsm8k_phi3mini,3,560,rho_mean,-0.0153
repgrid,noise_gsm8k_phi3mini,3,560,rho_max,-0.0349
repgrid,noise_gsm8k_phi3mini,4,1820,eq14_raw,-0.0523
repgrid,noise_gsm8k_phi3mini,4,1820,eq14_rel,-0.0221
repgrid,noise_gsm8k_phi3mini,4,1820,rho_mean,-0.0904
repgrid,noise_gsm8k_phi3mini,4,1820,rho_max,-0.1095
repgrid,noise_gsm8k_phi3mini,4,1820,K,0.0101
repgrid,noise_gsm8k_phi3mini,5,4368,eq14_raw,-0.0798
repgrid,noise_gsm8k_phi3mini,5,4368,eq14_rel,-0.0626
repgrid,noise_gsm8k_phi3mini,5,4368,rho_mean,-0.123
repgrid,noise_gsm8k_phi3mini,5,4368,rho_max,-0.1165
repgrid,noise_gsm8k_phi3mini,5,4368,K,-0.0115
repgrid,noise_gsm8k_phi3mini,6,8008,eq14_raw,-0.0987
repgrid,noise_gsm8k_phi3mini,6,8008,eq14_rel,-0.1073
repgrid,noise_gsm8k_phi3mini,6,8008,rho_mean,-0.1415
repgrid,noise_gsm8k_phi3mini,6,8008,rho_max,-0.1164
repgrid,noise_gsm8k_phi3mini,6,8008,K,0.0181
repgrid,noise_gsm8k_phi3mini,7,11440,eq14_raw,-0.1046
repgrid,noise_gsm8k_phi3mini,7,11440,eq14_rel,-0.126
repgrid,noise_gsm8k_phi3mini,7,11440,rho_mean,-0.1488
repgrid,noise_gsm8k_phi3mini,7,11440,rho_max,-0.0925
repgrid,noise_gsm8k_phi3mini,7,11440,K,0.0431
repgrid,noise_gsm8k_phi3mini,8,12870,eq14_raw,-0.1012
repgrid,noise_gsm8k_phi3mini,8,12870,eq14_rel,-0.132
repgrid,noise_gsm8k_phi3mini,8,12870,rho_mean,-0.1513
repgrid,noise_gsm8k_phi3mini,8,12870,rho_max,-0.0538
repgrid,noise_gsm8k_phi3mini,8,12870,K,0.0675
repgrid,noise_gsm8k_phi3mini,9,11440,eq14_raw,-0.0985
repgrid,noise_gsm8k_phi3mini,9,11440,eq14_rel,-0.1303
repgrid,noise_gsm8k_phi3mini,9,11440,rho_mean,-0.1547
repgrid,noise_gsm8k_phi3mini,9,11440,rho_max,-0.0196
repgrid,noise_gsm8k_phi3mini,9,11440,K,0.0943
repgrid,noise_gsm8k_phi3mini,10,8008,eq14_raw,-0.1075
repgrid,noise_gsm8k_phi3mini,10,8008,eq14_rel,-0.1378
repgrid,noise_gsm8k_phi3mini,10,8008,rho_mean,-0.1634
repgrid,noise_gsm8k_phi3mini,10,8008,rho_max,-0.0043
repgrid,noise_gsm8k_phi3mini,10,8008,K,0.1183
repgrid,noise_gsm8k_phi3mini,11,4368,eq14_raw,-0.1106
repgrid,noise_gsm8k_phi3mini,11,4368,eq14_rel,-0.1468
repgrid,noise_gsm8k_phi3mini,11,4368,rho_mean,-0.169
repgrid,noise_gsm8k_phi3mini,11,4368,rho_max,0.0206
repgrid,noise_gsm8k_phi3mini,11,4368,K,0.1359
repgrid,noise_gsm8k_phi3mini,12,1820,eq14_raw,-0.101
repgrid,noise_gsm8k_phi3mini,12,1820,eq14_rel,-0.1344
repgrid,noise_gsm8k_phi3mini,12,1820,rho_mean,-0.1596
repgrid,noise_gsm8k_phi3mini,12,1820,rho_max,0.0287
repgrid,noise_gsm8k_phi3mini,12,1820,K,0.1664
repgrid,noise_gsm8k_phi3mini,13,560,eq14_raw,-0.0954
repgrid,noise_gsm8k_phi3mini,13,560,eq14_rel,-0.1215
repgrid,noise_gsm8k_phi3mini,13,560,rho_mean,-0.1654
repgrid,noise_gsm8k_phi3mini,13,560,rho_max,0.0288
repgrid,noise_gsm8k_phi3mini,13,560,K,0.1337
repgrid,noise_gsm8k_phi3mini,14,120,eq14_raw,-0.0779
repgrid,noise_gsm8k_phi3mini,14,120,eq14_rel,-0.0694
repgrid,noise_gsm8k_phi3mini,14,120,rho_mean,-0.17
repgrid,noise_gsm8k_phi3mini,14,120,rho_max,-0.0352
repgrid,noise_gsm8k_phi3mini,14,120,K,0.3451
repgrid,noise_gsm8k_phi3mini,4,34,upcr_k1,0.1639
repgrid,noise_gsm8k_phi3mini,5,34,upcr_k1,0.0506
repgrid,noise_gsm8k_phi3mini,6,34,upcr_k1,0.3143
repgrid,sciq_llama8b,3,560,eq14_raw,-0.1215
repgrid,sciq_llama8b,3,560,eq14_rel,-0.3875
repgrid,sciq_llama8b,3,560,rho_mean,0.4243
repgrid,sciq_llama8b,3,560,rho_max,0.3931
repgrid,sciq_llama8b,4,1820,eq14_raw,0.188
repgrid,sciq_llama8b,4,1820,eq14_rel,-0.1136
repgrid,sciq_llama8b,4,1820,rho_mean,0.407
repgrid,sciq_llama8b,4,1820,rho_max,0.3128
repgrid,sciq_llama8b,4,1820,K,-0.2251
repgrid,sciq_llama8b,5,4368,eq14_raw,0.4027
repgrid,sciq_llama8b,5,4368,eq14_rel,0.2237
repgrid,sciq_llama8b,5,4368,rho_mean,0.427
repgrid,sciq_llama8b,5,4368,rho_max,0.3236
repgrid,sciq_llama8b,5,4368,K,-0.2127
repgrid,sciq_llama8b,6,8008,eq14_raw,0.4692
repgrid,sciq_llama8b,6,8008,eq14_rel,0.3921
repgrid,sciq_llama8b,6,8008,rho_mean,0.4352
repgrid,sciq_llama8b,6,8008,rho_max,0.3364
repgrid,sciq_llama8b,6,8008,K,-0.0759
repgrid,sciq_llama8b,7,11440,eq14_raw,0.4921
repgrid,sciq_llama8b,7,11440,eq14_rel,0.4548
repgrid,sciq_llama8b,7,11440,rho_mean,0.4363
repgrid,sciq_llama8b,7,11440,rho_max,0.3581
repgrid,sciq_llama8b,7,11440,K,0.0089
repgrid,sciq_llama8b,8,12870,eq14_raw,0.4858
repgrid,sciq_llama8b,8,12870,eq14_rel,0.4596
repgrid,sciq_llama8b,8,12870,rho_mean,0.4331
repgrid,sciq_llama8b,8,12870,rho_max,0.3604
repgrid,sciq_llama8b,8,12870,K,0.0956
repgrid,sciq_llama8b,9,11440,eq14_raw,0.4702
repgrid,sciq_llama8b,9,11440,eq14_rel,0.4406
repgrid,sciq_llama8b,9,11440,rho_mean,0.4305
repgrid,sciq_llama8b,9,11440,rho_max,0.35
repgrid,sciq_llama8b,9,11440,K,0.1385
repgrid,sciq_llama8b,10,8008,eq14_raw,0.4594
repgrid,sciq_llama8b,10,8008,eq14_rel,0.4135
repgrid,sciq_llama8b,10,8008,rho_mean,0.4444
repgrid,sciq_llama8b,10,8008,rho_max,0.3282
repgrid,sciq_llama8b,10,8008,K,0.143
repgrid,sciq_llama8b,11,4368,eq14_raw,0.4268
repgrid,sciq_llama8b,11,4368,eq14_rel,0.3597
repgrid,sciq_llama8b,11,4368,rho_mean,0.4393
repgrid,sciq_llama8b,11,4368,rho_max,0.2939
repgrid,sciq_llama8b,11,4368,K,0.1347
repgrid,sciq_llama8b,12,1820,eq14_raw,0.3964
repgrid,sciq_llama8b,12,1820,eq14_rel,0.3072
repgrid,sciq_llama8b,12,1820,rho_mean,0.4453
repgrid,sciq_llama8b,12,1820,rho_max,0.246
repgrid,sciq_llama8b,12,1820,K,0.1068
repgrid,sciq_llama8b,13,560,eq14_raw,0.3795
repgrid,sciq_llama8b,13,560,eq14_rel,0.2662
repgrid,sciq_llama8b,13,560,rho_mean,0.4637
repgrid,sciq_llama8b,13,560,rho_max,0.18
repgrid,sciq_llama8b,13,560,K,0.0834
repgrid,sciq_llama8b,14,120,eq14_raw,0.274
repgrid,sciq_llama8b,14,120,eq14_rel,0.1834
repgrid,sciq_llama8b,14,120,rho_mean,0.4326
repgrid,sciq_llama8b,14,120,rho_max,0.1393
repgrid,sciq_llama8b,14,120,K,0.1742
repgrid,sciq_llama8b,4,34,upcr_k1,-0.145
repgrid,sciq_llama8b,5,34,upcr_k1,-0.1743
repgrid,sciq_llama8b,6,34,upcr_k1,-0.5314
repgrid,se_nq_open_llama8b,3,364,eq14_raw,-0.2558
repgrid,se_nq_open_llama8b,3,364,eq14_rel,-0.3707
repgrid,se_nq_open_llama8b,3,364,rho_mean,0.4123
repgrid,se_nq_open_llama8b,3,364,rho_max,0.288
repgrid,se_nq_open_llama8b,4,1001,eq14_raw,-0.0591
repgrid,se_nq_open_llama8b,4,1001,eq14_rel,-0.2248
repgrid,se_nq_open_llama8b,4,1001,rho_mean,0.2455
repgrid,se_nq_open_llama8b,4,1001,rho_max,0.2326
repgrid,se_nq_open_llama8b,4,1001,K,-0.1104
repgrid,se_nq_open_llama8b,5,2002,eq14_raw,0.105
repgrid,se_nq_open_llama8b,5,2002,eq14_rel,-0.0348
repgrid,se_nq_open_llama8b,5,2002,rho_mean,0.1244
repgrid,se_nq_open_llama8b,5,2002,rho_max,0.2587
repgrid,se_nq_open_llama8b,5,2002,K,-0.0793
repgrid,se_nq_open_llama8b,6,3003,eq14_raw,0.1241
repgrid,se_nq_open_llama8b,6,3003,eq14_rel,0.0447
repgrid,se_nq_open_llama8b,6,3003,rho_mean,0.0794
repgrid,se_nq_open_llama8b,6,3003,rho_max,0.3264
repgrid,se_nq_open_llama8b,6,3003,K,-0.0876
repgrid,se_nq_open_llama8b,7,3432,eq14_raw,0.1237
repgrid,se_nq_open_llama8b,7,3432,eq14_rel,0.0867
repgrid,se_nq_open_llama8b,7,3432,rho_mean,0.0558
repgrid,se_nq_open_llama8b,7,3432,rho_max,0.3618
repgrid,se_nq_open_llama8b,7,3432,K,-0.0743
repgrid,se_nq_open_llama8b,8,3003,eq14_raw,0.1222
repgrid,se_nq_open_llama8b,8,3003,eq14_rel,0.0921
repgrid,se_nq_open_llama8b,8,3003,rho_mean,0.0462
repgrid,se_nq_open_llama8b,8,3003,rho_max,0.3518
repgrid,se_nq_open_llama8b,8,3003,K,-0.0683
repgrid,se_nq_open_llama8b,9,2002,eq14_raw,0.1374
repgrid,se_nq_open_llama8b,9,2002,eq14_rel,0.1103
repgrid,se_nq_open_llama8b,9,2002,rho_mean,0.0482
repgrid,se_nq_open_llama8b,9,2002,rho_max,0.3145
repgrid,se_nq_open_llama8b,9,2002,K,-0.0881
repgrid,se_nq_open_llama8b,10,1001,eq14_raw,0.129
repgrid,se_nq_open_llama8b,10,1001,eq14_rel,0.1124
repgrid,se_nq_open_llama8b,10,1001,rho_mean,0.0295
repgrid,se_nq_open_llama8b,10,1001,rho_max,0.2531
repgrid,se_nq_open_llama8b,10,1001,K,-0.1531
repgrid,se_nq_open_llama8b,11,364,eq14_raw,0.0845
repgrid,se_nq_open_llama8b,11,364,eq14_rel,0.0448
repgrid,se_nq_open_llama8b,11,364,rho_mean,-0.0144
repgrid,se_nq_open_llama8b,11,364,rho_max,0.2183
repgrid,se_nq_open_llama8b,11,364,K,-0.2379
repgrid,se_nq_open_llama8b,12,91,eq14_raw,-0.0326
repgrid,se_nq_open_llama8b,12,91,eq14_rel,-0.1635
repgrid,se_nq_open_llama8b,12,91,rho_mean,-0.0914
repgrid,se_nq_open_llama8b,12,91,rho_max,0.1577
repgrid,se_nq_open_llama8b,12,91,K,-0.4589
repgrid,se_nq_open_llama8b,4,34,upcr_k1,-0.1951
repgrid,se_nq_open_llama8b,5,34,upcr_k1,-0.2688
repgrid,se_nq_open_llama8b,6,34,upcr_k1,-0.013
repgrid,se_squad_v2_llama8b,3,364,eq14_raw,-0.4021
repgrid,se_squad_v2_llama8b,3,364,eq14_rel,-0.597
repgrid,se_squad_v2_llama8b,3,364,rho_mean,0.6344
repgrid,se_squad_v2_llama8b,3,364,rho_max,0.4589
repgrid,se_squad_v2_llama8b,4,1001,eq14_raw,-0.0192
repgrid,se_squad_v2_llama8b,4,1001,eq14_rel,-0.2721
repgrid,se_squad_v2_llama8b,4,1001,rho_mean,0.3805
repgrid,se_squad_v2_llama8b,4,1001,rho_max,0.3432
repgrid,se_squad_v2_llama8b,4,1001,K,-0.1379
repgrid,se_squad_v2_llama8b,5,2002,eq14_raw,0.233
repgrid,se_squad_v2_llama8b,5,2002,eq14_rel,0.0535
repgrid,se_squad_v2_llama8b,5,2002,rho_mean,0.2469
repgrid,se_squad_v2_llama8b,5,2002,rho_max,0.3678
repgrid,se_squad_v2_llama8b,5,2002,K,-0.0296
repgrid,se_squad_v2_llama8b,6,3003,eq14_raw,0.2279
repgrid,se_squad_v2_llama8b,6,3003,eq14_rel,0.157
repgrid,se_squad_v2_llama8b,6,3003,rho_mean,0.1802
repgrid,se_squad_v2_llama8b,6,3003,rho_max,0.4381
repgrid,se_squad_v2_llama8b,6,3003,K,0.0462
repgrid,se_squad_v2_llama8b,7,3432,eq14_raw,0.1898
repgrid,se_squad_v2_llama8b,7,3432,eq14_rel,0.1751
repgrid,se_squad_v2_llama8b,7,3432,rho_mean,0.1215
repgrid,se_squad_v2_llama8b,7,3432,rho_max,0.4578
repgrid,se_squad_v2_llama8b,7,3432,K,0.0637
repgrid,se_squad_v2_llama8b,8,3003,eq14_raw,0.1839
repgrid,se_squad_v2_llama8b,8,3003,eq14_rel,0.1806
repgrid,se_squad_v2_llama8b,8,3003,rho_mean,0.0953
repgrid,se_squad_v2_llama8b,8,3003,rho_max,0.4534
repgrid,se_squad_v2_llama8b,8,3003,K,0.1007
repgrid,se_squad_v2_llama8b,9,2002,eq14_raw,0.1871
repgrid,se_squad_v2_llama8b,9,2002,eq14_rel,0.1909
repgrid,se_squad_v2_llama8b,9,2002,rho_mean,0.0795
repgrid,se_squad_v2_llama8b,9,2002,rho_max,0.4497
repgrid,se_squad_v2_llama8b,9,2002,K,0.1087
repgrid,se_squad_v2_llama8b,10,1001,eq14_raw,0.184
repgrid,se_squad_v2_llama8b,10,1001,eq14_rel,0.1853
repgrid,se_squad_v2_llama8b,10,1001,rho_mean,0.0721
repgrid,se_squad_v2_llama8b,10,1001,rho_max,0.4476
repgrid,se_squad_v2_llama8b,10,1001,K,0.0447
repgrid,se_squad_v2_llama8b,11,364,eq14_raw,0.1583
repgrid,se_squad_v2_llama8b,11,364,eq14_rel,0.1445
repgrid,se_squad_v2_llama8b,11,364,rho_mean,0.0457
repgrid,se_squad_v2_llama8b,11,364,rho_max,0.4571
repgrid,se_squad_v2_llama8b,11,364,K,-0.0284
repgrid,se_squad_v2_llama8b,12,91,eq14_raw,0.1401
repgrid,se_squad_v2_llama8b,12,91,eq14_rel,0.1208
repgrid,se_squad_v2_llama8b,12,91,rho_mean,0.05
repgrid,se_squad_v2_llama8b,12,91,rho_max,0.4872
repgrid,se_squad_v2_llama8b,12,91,K,-0.0529
repgrid,se_squad_v2_llama8b,4,34,upcr_k1,-0.1618
repgrid,se_squad_v2_llama8b,5,34,upcr_k1,-0.0145
repgrid,se_squad_v2_llama8b,6,34,upcr_k1,0.0301
repgrid,seiclr_triviaqa_opt30b,3,455,eq14_raw,-0.1895
repgrid,seiclr_triviaqa_opt30b,3,455,eq14_rel,-0.1615
repgrid,seiclr_triviaqa_opt30b,3,455,rho_mean,0.1433
repgrid,seiclr_triviaqa_opt30b,3,455,rho_max,0.0652
repgrid,seiclr_triviaqa_opt30b,4,1365,eq14_raw,-0.1634
repgrid,seiclr_triviaqa_opt30b,4,1365,eq14_rel,-0.1146
repgrid,seiclr_triviaqa_opt30b,4,1365,rho_mean,0.0756
repgrid,seiclr_triviaqa_opt30b,4,1365,rho_max,-0.0489
repgrid,seiclr_triviaqa_opt30b,4,1365,K,-0.0836
repgrid,seiclr_triviaqa_opt30b,5,3003,eq14_raw,-0.1512
repgrid,seiclr_triviaqa_opt30b,5,3003,eq14_rel,-0.1323
repgrid,seiclr_triviaqa_opt30b,5,3003,rho_mean,0.0085
repgrid,seiclr_triviaqa_opt30b,5,3003,rho_max,-0.0964
repgrid,seiclr_triviaqa_opt30b,5,3003,K,-0.085
repgrid,seiclr_triviaqa_opt30b,6,5005,eq14_raw,-0.1506
repgrid,seiclr_triviaqa_opt30b,6,5005,eq14_rel,-0.1859
repgrid,seiclr_triviaqa_opt30b,6,5005,rho_mean,-0.0524
repgrid,seiclr_triviaqa_opt30b,6,5005,rho_max,-0.1445
repgrid,seiclr_triviaqa_opt30b,6,5005,K,-0.0452
repgrid,seiclr_triviaqa_opt30b,7,6435,eq14_raw,-0.1754
repgrid,seiclr_triviaqa_opt30b,7,6435,eq14_rel,-0.2272
repgrid,seiclr_triviaqa_opt30b,7,6435,rho_mean,-0.1019
repgrid,seiclr_triviaqa_opt30b,7,6435,rho_max,-0.1927
repgrid,seiclr_triviaqa_opt30b,7,6435,K,-0.0402
repgrid,seiclr_triviaqa_opt30b,8,6435,eq14_raw,-0.2056
repgrid,seiclr_triviaqa_opt30b,8,6435,eq14_rel,-0.255
repgrid,seiclr_triviaqa_opt30b,8,6435,rho_mean,-0.1283
repgrid,seiclr_triviaqa_opt30b,8,6435,rho_max,-0.2195
repgrid,seiclr_triviaqa_opt30b,8,6435,K,-0.0602
repgrid,seiclr_triviaqa_opt30b,9,5005,eq14_raw,-0.2206
repgrid,seiclr_triviaqa_opt30b,9,5005,eq14_rel,-0.2691
repgrid,seiclr_triviaqa_opt30b,9,5005,rho_mean,-0.1423
repgrid,seiclr_triviaqa_opt30b,9,5005,rho_max,-0.2315
repgrid,seiclr_triviaqa_opt30b,9,5005,K,-0.1067
repgrid,seiclr_triviaqa_opt30b,10,3003,eq14_raw,-0.2433
repgrid,seiclr_triviaqa_opt30b,10,3003,eq14_rel,-0.2883
repgrid,seiclr_triviaqa_opt30b,10,3003,rho_mean,-0.1666
repgrid,seiclr_triviaqa_opt30b,10,3003,rho_max,-0.2443
repgrid,seiclr_triviaqa_opt30b,10,3003,K,-0.1433
repgrid,seiclr_triviaqa_opt30b,11,1365,eq14_raw,-0.2416
repgrid,seiclr_triviaqa_opt30b,11,1365,eq14_rel,-0.291
repgrid,seiclr_triviaqa_opt30b,11,1365,rho_mean,-0.1686
repgrid,seiclr_triviaqa_opt30b,11,1365,rho_max,-0.2336
repgrid,seiclr_triviaqa_opt30b,11,1365,K,-0.1894
repgrid,seiclr_triviaqa_opt30b,12,455,eq14_raw,-0.2731
repgrid,seiclr_triviaqa_opt30b,12,455,eq14_rel,-0.3218
repgrid,seiclr_triviaqa_opt30b,12,455,rho_mean,-0.1976
repgrid,seiclr_triviaqa_opt30b,12,455,rho_max,-0.2575
repgrid,seiclr_triviaqa_opt30b,12,455,K,-0.244
repgrid,seiclr_triviaqa_opt30b,13,105,eq14_raw,-0.3042
repgrid,seiclr_triviaqa_opt30b,13,105,eq14_rel,-0.3588
repgrid,seiclr_triviaqa_opt30b,13,105,rho_mean,-0.2621
repgrid,seiclr_triviaqa_opt30b,13,105,rho_max,-0.3082
repgrid,seiclr_triviaqa_opt30b,13,105,K,-0.3897
repgrid,seiclr_triviaqa_opt30b,4,34,upcr_k1,0.0744
repgrid,seiclr_triviaqa_opt30b,5,34,upcr_k1,-0.1089
repgrid,seiclr_triviaqa_opt30b,6,34,upcr_k1,0.4188
repgrid,semenergy_triviaqa_qwen3_8b,3,364,eq14_raw,-0.0492
repgrid,semenergy_triviaqa_qwen3_8b,3,364,eq14_rel,-0.1939
repgrid,semenergy_triviaqa_qwen3_8b,3,364,rho_mean,0.2218
repgrid,semenergy_triviaqa_qwen3_8b,3,364,rho_max,0.1842
repgrid,semenergy_triviaqa_qwen3_8b,4,1001,eq14_raw,0.0098
repgrid,semenergy_triviaqa_qwen3_8b,4,1001,eq14_rel,-0.0803
repgrid,semenergy_triviaqa_qwen3_8b,4,1001,rho_mean,0.1022
repgrid,semenergy_triviaqa_qwen3_8b,4,1001,rho_max,0.272
repgrid,semenergy_triviaqa_qwen3_8b,4,1001,K,-0.1404
repgrid,semenergy_triviaqa_qwen3_8b,5,2002,eq14_raw,0.0268
repgrid,semenergy_triviaqa_qwen3_8b,5,2002,eq14_rel,-0.0581
repgrid,semenergy_triviaqa_qwen3_8b,5,2002,rho_mean,-0.0171
repgrid,semenergy_triviaqa_qwen3_8b,5,2002,rho_max,0.3181
repgrid,semenergy_triviaqa_qwen3_8b,5,2002,K,-0.0581
repgrid,semenergy_triviaqa_qwen3_8b,6,3003,eq14_raw,0.0107
repgrid,semenergy_triviaqa_qwen3_8b,6,3003,eq14_rel,-0.076
repgrid,semenergy_triviaqa_qwen3_8b,6,3003,rho_mean,-0.0672
repgrid,semenergy_triviaqa_qwen3_8b,6,3003,rho_max,0.3958
repgrid,semenergy_triviaqa_qwen3_8b,6,3003,K,-0.0547
repgrid,semenergy_triviaqa_qwen3_8b,7,3432,eq14_raw,0.0225
repgrid,semenergy_triviaqa_qwen3_8b,7,3432,eq14_rel,-0.0457
repgrid,semenergy_triviaqa_qwen3_8b,7,3432,rho_mean,-0.101
repgrid,semenergy_triviaqa_qwen3_8b,7,3432,rho_max,0.4511
repgrid,semenergy_triviaqa_qwen3_8b,7,3432,K,-0.0956
repgrid,semenergy_triviaqa_qwen3_8b,8,3003,eq14_raw,0.0387
repgrid,semenergy_triviaqa_qwen3_8b,8,3003,eq14_rel,-0.0157
repgrid,semenergy_triviaqa_qwen3_8b,8,3003,rho_mean,-0.1267
repgrid,semenergy_triviaqa_qwen3_8b,8,3003,rho_max,0.4631
repgrid,semenergy_triviaqa_qwen3_8b,8,3003,K,-0.1015
repgrid,semenergy_triviaqa_qwen3_8b,9,2002,eq14_raw,0.038
