domain,cell,size,lsml_auroc,upcr_auroc,lsml_rel_residual,upcr_k1_residual,route_lsml,lsml_wins,router_correct
rag,Qwen-7B/hotpotqa,6,0.6526,0.6816,0.08934,0.93027,True,False,False
rag,Qwen-7B/natural-questions,4,0.6255,0.5751,0.14933,0.99745,True,True,True
rag,Qwen-7B/natural-questions,4,0.58,0.6117,0.36408,0.13421,False,False,True
rag,Qwen-7B/natural-questions,4,0.6453,0.5593,0.48891,0.70666,True,True,True
rag,Qwen-7B/natural-questions,4,0.5385,0.6423,0.29654,0.55522,True,False,False
rag,Qwen-7B/natural-questions,4,0.5998,0.6472,0.71963,0.83845,True,False,False
rag,Qwen-7B/natural-questions,4,0.5445,0.4536,0.18488,0.28713,True,True,True
rag,Qwen-7B/natural-questions,4,0.6294,0.5593,0.26188,0.28196,True,True,True
rag,Qwen-7B/natural-questions,4,0.5069,0.4743,0.15635,0.57504,True,True,True
rag,Qwen-7B/natural-questions,4,0.6334,0.6245,0.18531,0.77276,True,True,True
rag,Qwen-7B/natural-questions,4,0.6472,0.6472,0.11264,0.13321,True,True,True
rag,Qwen-7B/natural-questions,4,0.4743,0.4595,0.17672,0.35018,True,True,True
rag,Qwen-7B/natural-questions,4,0.6512,0.6166,0.10234,0.39607,True,True,True
rag,Qwen-7B/natural-questions,4,0.5899,0.5366,0.17133,0.18817,True,True,True
rag,Qwen-7B/natural-questions,4,0.6294,0.6235,0.11222,0.27575,True,True,True
rag,Qwen-7B/natural-questions,4,0.5247,0.4674,0.14409,0.27494,True,True,True
rag,Qwen-7B/natural-questions,4,0.6413,0.497,0.32467,0.31357,False,True,False
rag,Qwen-7B/natural-questions,4,0.5178,0.5356,0.14846,0.42814,True,False,False
rag,Qwen-7B/natural-questions,4,0.585,0.5435,0.29293,0.29764,True,True,True
rag,Qwen-7B/natural-questions,4,0.6374,0.497,0.16124,0.22733,True,True,True
rag,Qwen-7B/natural-questions,4,0.6077,0.5296,0.24518,0.1603,False,True,False
rag,Qwen-7B/natural-questions,4,0.4615,0.4575,0.18119,0.69617,True,True,True
rag,Qwen-7B/natural-questions,4,0.584,0.6453,1.74678,0.20939,False,False,True
rag,Qwen-7B/natural-questions,4,0.6453,0.6403,0.19213,0.96417,True,True,True
rag,Qwen-7B/natural-questions,4,0.5741,0.6215,0.11689,0.94577,True,False,False
rag,Qwen-7B/natural-questions,4,0.6146,0.5919,0.0816,0.11481,True,True,True
rag,Qwen-7B/natural-questions,4,0.581,0.6166,0.15981,0.18879,True,False,False
rag,Qwen-7B/natural-questions,4,0.5445,0.5405,0.2212,0.19767,False,True,False
rag,Qwen-7B/natural-questions,4,0.4634,0.5227,3.65347,0.52023,False,False,True
rag,Qwen-7B/natural-questions,4,0.6462,0.6433,0.13982,0.01096,False,True,False
rag,Qwen-7B/natural-questions,4,0.6393,0.6393,0.13729,0.16099,True,True,True
rag,Qwen-7B/natural-questions,4,0.5909,0.5879,1.46199,0.81918,False,True,False
rag,Qwen-7B/natural-questions,4,0.6235,0.497,0.15333,0.19466,True,True,True
rag,Qwen-7B/natural-questions,4,0.583,0.496,0.04688,0.87235,True,True,True
rag,Qwen-7B/natural-questions,4,0.665,0.6818,0.14579,0.1484,True,False,False
rag,Qwen-7B/natural-questions,5,0.4644,0.4654,0.28183,0.20674,False,False,True
rag,Qwen-7B/natural-questions,5,0.4081,0.7125,0.08623,0.25293,True,False,False
rag,Qwen-7B/natural-questions,5,0.6136,0.6107,0.19247,0.11683,False,True,False
rag,Qwen-7B/natural-questions,5,0.6759,0.497,0.17481,0.72705,True,True,True
rag,Qwen-7B/natural-questions,5,0.6403,0.6423,0.1776,0.76393,True,False,False
rag,Qwen-7B/natural-questions,5,0.5247,0.664,0.17429,0.08444,False,False,True
rag,Qwen-7B/natural-questions,5,0.5405,0.58,0.1689,0.9962,True,False,False
rag,Qwen-7B/natural-questions,5,0.4812,0.4595,0.21694,0.28809,True,True,True
rag,Qwen-7B/natural-questions,5,0.5642,0.6225,0.07292,0.85374,True,False,False
rag,Qwen-7B/natural-questions,5,0.4723,0.5761,0.29625,0.80179,True,False,False
rag,Qwen-7B/natural-questions,5,0.4783,0.5059,0.06045,0.42619,True,False,False
rag,Qwen-7B/natural-questions,5,0.418,0.4713,0.26437,0.21351,False,False,True
rag,Qwen-7B/natural-questions,5,0.5988,0.584,0.18614,0.99871,True,True,True
rag,Qwen-7B/natural-questions,5,0.5366,0.4802,0.19498,0.78357,True,True,True
rag,Qwen-7B/natural-questions,5,0.5563,0.6828,0.11935,0.97074,True,False,False
rag,Qwen-7B/natural-questions,5,0.5563,0.6008,0.07584,0.84446,True,False,False
rag,Qwen-7B/natural-questions,5,0.5909,0.5494,0.08826,0.70156,True,True,True
rag,Qwen-7B/natural-questions,5,0.6621,0.6008,0.20053,0.46392,True,True,True
rag,Qwen-7B/natural-questions,5,0.5741,0.6334,0.17976,0.14526,False,False,True
rag,Qwen-7B/natural-questions,5,0.6591,0.6808,0.15293,0.16933,True,False,False
rag,Qwen-7B/natural-questions,5,0.6492,0.666,0.10939,0.1837,True,False,False
rag,Qwen-7B/natural-questions,5,0.5445,0.5395,0.20598,0.15362,False,True,False
rag,Qwen-7B/natural-questions,5,0.502,0.6166,0.1193,0.44922,True,False,False
rag,Qwen-7B/natural-questions,5,0.5919,0.496,0.10288,0.93132,True,True,True
rag,Qwen-7B/natural-questions,5,0.5593,0.6601,0.04714,0.673,True,False,False
rag,Qwen-7B/natural-questions,5,0.6759,0.6472,0.16481,0.22271,True,True,True
rag,Qwen-7B/natural-questions,5,0.6146,0.6601,0.22897,0.59355,True,False,False
rag,Qwen-7B/natural-questions,5,0.6265,0.5879,0.15569,0.38804,True,True,True
rag,Qwen-7B/natural-questions,5,0.4921,0.5682,0.14834,0.44155,True,False,False
rag,Qwen-7B/natural-questions,5,0.5613,0.5395,0.19786,0.21221,True,True,True
rag,Qwen-7B/natural-questions,5,0.6265,0.5296,0.22611,0.20617,False,True,False
rag,Qwen-7B/natural-questions,5,0.4654,0.4368,0.15816,0.19358,True,True,True
rag,Qwen-7B/natural-questions,5,0.5682,0.6364,0.16471,0.71417,True,False,False
rag,Qwen-7B/natural-questions,5,0.5356,0.4457,0.17317,0.8748,True,True,True
rag,Qwen-7B/natural-questions,6,0.5217,0.4664,0.29553,0.25602,False,True,False
rag,Qwen-7B/natural-questions,6,0.5366,0.5366,0.19623,0.70923,True,True,True
rag,Qwen-7B/natural-questions,6,0.4862,0.4684,0.20145,0.25035,True,True,True
rag,Qwen-7B/natural-questions,6,0.6334,0.5968,0.1555,0.84717,True,True,True
rag,Qwen-7B/natural-questions,6,0.5978,0.6334,0.17114,0.77151,True,False,False
rag,Qwen-7B/natural-questions,6,0.5474,0.4654,0.23214,0.27084,True,True,True
rag,Qwen-7B/natural-questions,6,0.5524,0.497,0.18056,0.25747,True,True,True
rag,Qwen-7B/natural-questions,6,0.6156,0.6126,0.18946,0.9199,True,True,True
rag,Qwen-7B/natural-questions,6,0.4941,0.4921,0.14159,0.98552,True,True,True
rag,Qwen-7B/natural-questions,6,0.5662,0.4555,0.11893,0.42281,True,True,True
rag,Qwen-7B/natural-questions,6,0.6512,0.6561,0.18398,0.37256,True,False,False
rag,Qwen-7B/natural-questions,6,0.5889,0.6364,0.09055,0.77438,True,False,False
rag,Qwen-7B/natural-questions,6,0.586,0.5563,0.15037,0.72145,True,True,True
rag,Qwen-7B/natural-questions,6,0.5208,0.5089,0.19776,0.85488,True,True,True
rag,Qwen-7B/natural-questions,6,0.6047,0.6729,0.26965,0.55485,True,False,False
rag,Qwen-7B/natural-questions,6,0.4664,0.4684,0.23226,0.12314,False,False,True
rag,Qwen-7B/natural-questions,6,0.6789,0.6858,0.24722,0.65295,True,False,False
rag,Qwen-7B/natural-questions,6,0.5662,0.6759,0.14024,0.9513,True,False,False
rag,Qwen-7B/natural-questions,6,0.5632,0.5445,0.1429,0.47352,True,True,True
rag,Qwen-7B/natural-questions,6,0.498,0.6403,0.13161,0.81571,True,False,False
rag,Qwen-7B/natural-questions,6,0.667,0.6117,0.24224,0.54142,True,True,True
rag,Qwen-7B/natural-questions,6,0.6344,0.5375,0.25448,0.57408,True,True,True
rag,Qwen-7B/natural-questions,6,0.5455,0.5553,0.22069,0.34792,True,False,False
rag,Qwen-7B/natural-questions,6,0.7144,0.7036,0.19385,0.17929,False,True,False
rag,Qwen-7B/natural-questions,6,0.6443,0.584,0.18077,0.27852,True,True,True
rag,Qwen-7B/natural-questions,6,0.4664,0.6818,0.22835,0.1213,False,False,True
rag,Qwen-7B/natural-questions,6,0.6136,0.5573,0.13903,0.2816,True,True,True
rag,Qwen-7B/natural-questions,6,0.6285,0.5988,0.29918,0.10949,False,True,False
rag,Qwen-7B/natural-questions,6,0.6739,0.6759,0.22385,0.79511,True,False,False
rag,Qwen-7B/natural-questions,6,0.6739,0.669,0.24952,0.61993,True,True,True
rag,Qwen-7B/natural-questions,6,0.6877,0.6808,0.24801,0.13071,False,True,False
rag,Qwen-7B/natural-questions,6,0.6858,0.6858,0.16253,0.24678,True,True,True
rag,Qwen-7B/natural-questions,6,0.5998,0.5919,0.20803,0.29759,True,True,True
rag,Qwen-7B/natural-questions,6,0.5889,0.585,0.22128,0.34637,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5574,0.5449,0.41326,0.82583,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5943,0.5766,0.33386,0.09479,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.6569,0.4868,0.34886,0.26938,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.5293,0.4085,0.14874,0.75344,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5586,0.5622,0.27937,0.19323,False,False,True
rag,Qwen-7B/2wikimultihopqa,4,0.5445,0.5293,0.59865,0.54633,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.4916,0.488,0.3378,0.09473,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.4751,0.5899,0.16244,0.99978,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.5329,0.37,0.32129,0.11906,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.4535,0.4338,0.06846,0.20967,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.6104,0.4354,0.37725,0.10227,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.5564,0.5857,0.03334,0.12262,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.5967,0.4956,0.26239,0.17863,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.6366,0.5664,0.41548,0.04751,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.4972,0.3523,0.22311,0.54534,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5185,0.5365,0.30668,0.3955,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.4952,0.4177,0.18435,0.18549,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5273,0.4117,0.29916,0.98441,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5385,0.3973,0.18892,0.32903,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.6007,0.563,0.58008,0.92672,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5582,0.6922,0.31653,0.30041,False,False,True
rag,Qwen-7B/2wikimultihopqa,4,0.4097,0.3359,0.10125,0.39744,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.6585,0.6051,0.13291,0.14255,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.4996,0.5429,0.10596,0.51489,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.5879,0.368,0.43261,0.20261,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.5654,0.5333,0.05151,0.41462,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.4984,0.6142,0.32592,0.98641,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.4819,0.5209,0.41255,0.59027,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.6252,0.3323,0.24658,0.32276,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.4884,0.5022,0.09072,0.79926,True,False,False
rag,Qwen-7B/2wikimultihopqa,4,0.4591,0.4767,0.95262,0.85577,False,False,True
rag,Qwen-7B/2wikimultihopqa,4,0.6661,0.5971,0.11608,0.5361,True,True,True
rag,Qwen-7B/2wikimultihopqa,4,0.5783,0.5289,0.81631,0.52742,False,True,False
rag,Qwen-7B/2wikimultihopqa,4,0.315,0.6372,0.14108,0.43306,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.3744,0.4029,0.20644,0.26064,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.51,0.4125,0.09338,0.47138,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.3965,0.3844,0.40861,0.33591,False,True,False
rag,Qwen-7B/2wikimultihopqa,5,0.3752,0.4069,0.19263,0.14311,False,False,True
rag,Qwen-7B/2wikimultihopqa,5,0.7448,0.5939,0.06599,0.97119,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5783,0.6176,0.10362,0.298,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.4153,0.6433,0.08831,0.59014,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5951,0.6573,1.63259,0.47931,False,False,True
rag,Qwen-7B/2wikimultihopqa,5,0.4675,0.3736,0.21411,0.18225,False,True,False
rag,Qwen-7B/2wikimultihopqa,5,0.5927,0.427,0.13674,0.05392,False,True,False
rag,Qwen-7B/2wikimultihopqa,5,0.5594,0.5518,0.11956,0.17463,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5478,0.6453,0.08098,0.87258,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5494,0.4884,0.17347,0.97808,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.453,0.5072,0.14808,0.98475,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5951,0.6404,0.14402,0.27957,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.4013,0.4053,0.17831,0.189,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5277,0.6224,0.18406,0.99761,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.3937,0.6547,0.19399,0.27479,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.4747,0.4482,0.11211,0.43638,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.557,0.5766,0.19893,0.1093,False,False,True
rag,Qwen-7B/2wikimultihopqa,5,0.4976,0.4835,0.07083,0.71167,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5357,0.439,0.06752,0.93413,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5582,0.4803,0.26467,0.99952,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.4663,0.3415,0.17488,0.59651,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5987,0.5718,0.21749,0.23213,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.4791,0.4759,0.11546,0.53051,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.6344,0.636,0.08505,0.13098,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5389,0.5445,0.13684,0.51922,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.4045,0.4338,0.20974,0.18399,False,False,True
rag,Qwen-7B/2wikimultihopqa,5,0.441,0.3925,0.17412,0.66392,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.4629,0.5281,0.11274,0.63329,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5542,0.5823,0.08011,0.08542,True,False,False
rag,Qwen-7B/2wikimultihopqa,5,0.5895,0.5421,0.06542,0.47499,True,True,True
rag,Qwen-7B/2wikimultihopqa,5,0.5646,0.5534,0.27846,0.96788,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.5337,0.4635,0.20982,0.53083,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.6364,0.5598,0.22647,0.16353,False,True,False
rag,Qwen-7B/2wikimultihopqa,6,0.5309,0.6136,0.1142,0.94575,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.7251,0.6148,0.08659,0.94845,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.4936,0.4619,0.11545,0.93216,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.4222,0.3909,0.34672,0.56218,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.3178,0.6051,0.12663,0.59517,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.5514,0.3945,0.24268,0.14068,False,True,False
rag,Qwen-7B/2wikimultihopqa,6,0.5674,0.4743,0.18899,0.21331,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.5261,0.5726,0.17711,0.48514,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.5297,0.4069,0.1894,0.43171,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.4535,0.4755,0.08537,0.33942,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.6798,0.4322,0.17068,0.26445,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.6063,0.6174,0.27877,0.71457,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4262,0.6685,0.12618,0.99467,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.547,0.6679,0.24287,0.91406,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.6986,0.5807,0.18638,0.96635,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.4169,0.5594,0.21414,0.96531,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4029,0.37,0.17296,0.31584,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.3716,0.5309,0.2131,0.40441,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4603,0.4932,0.23528,0.42853,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4498,0.4165,0.23313,0.97386,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.5016,0.7105,0.17279,0.93127,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4843,0.4617,0.10426,0.58199,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.4964,0.4956,0.26442,0.18191,False,True,False
rag,Qwen-7B/2wikimultihopqa,6,0.5518,0.6465,0.15213,0.50113,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.38,0.3913,0.31042,0.09277,False,False,True
rag,Qwen-7B/2wikimultihopqa,6,0.5217,0.5546,0.1945,0.08194,False,False,True
rag,Qwen-7B/2wikimultihopqa,6,0.5578,0.5951,0.18543,0.82617,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.4053,0.5931,0.2545,0.81176,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.62,0.6413,0.12452,0.14974,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.7175,0.6858,0.24047,0.64959,True,True,True
rag,Qwen-7B/2wikimultihopqa,6,0.5169,0.551,0.14959,0.16009,True,False,False
rag,Qwen-7B/2wikimultihopqa,6,0.5205,0.5971,0.14176,0.50075,True,False,False
rag,Qwen-7B/narrativeqa,4,0.6798,0.6758,0.48294,0.31058,False,True,False
rag,Qwen-7B/narrativeqa,4,0.6111,0.5466,0.51554,0.85568,True,True,True
rag,Qwen-7B/narrativeqa,4,0.4582,0.4529,5.77699,0.05192,False,True,False
rag,Qwen-7B/narrativeqa,4,0.6106,0.6185,0.1098,0.16265,True,False,False
rag,Qwen-7B/narrativeqa,4,0.667,0.671,0.08293,0.14941,True,False,False
rag,Qwen-7B/narrativeqa,4,0.6218,0.6641,0.23318,0.27054,True,False,False
rag,Qwen-7B/narrativeqa,4,0.4212,0.5913,0.24298,0.97467,True,False,False
rag,Qwen-7B/narrativeqa,4,0.5642,0.5095,5.45326,0.89215,False,True,False
rag,Qwen-7B/narrativeqa,4,0.5195,0.5276,0.0678,0.97566,True,False,False
rag,Qwen-7B/narrativeqa,4,0.4645,0.4653,0.59183,0.73331,True,False,False
rag,Qwen-7B/narrativeqa,4,0.5012,0.4391,0.01515,0.90311,True,True,True
rag,Qwen-7B/narrativeqa,4,0.6546,0.6644,1.05032,0.38729,False,False,True
rag,Qwen-7B/narrativeqa,4,0.5899,0.5813,0.36382,0.18655,False,True,False
rag,Qwen-7B/narrativeqa,4,0.5816,0.6146,0.88102,0.87729,False,False,True
rag,Qwen-7B/narrativeqa,4,0.554,0.5288,0.10588,0.54388,True,True,True
rag,Qwen-7B/narrativeqa,4,0.4686,0.5531,0.16031,0.43728,True,False,False
rag,Qwen-7B/narrativeqa,4,0.6171,0.6744,0.15647,0.25694,True,False,False
rag,Qwen-7B/narrativeqa,4,0.4724,0.6875,0.47152,0.09258,False,False,True
rag,Qwen-7B/narrativeqa,4,0.6056,0.6789,1.13433,0.79926,False,False,True
rag,Qwen-7B/narrativeqa,4,0.5768,0.5223,3.49883,0.08901,False,True,False
rag,Qwen-7B/narrativeqa,4,0.5785,0.6318,0.06404,0.40303,True,False,False
rag,Qwen-7B/narrativeqa,4,0.5492,0.6273,0.41295,0.95432,True,False,False
rag,Qwen-7B/narrativeqa,4,0.6153,0.6059,0.21812,0.67995,True,True,True
rag,Qwen-7B/narrativeqa,4,0.5122,0.4905,0.67047,0.91536,True,True,True
rag,Qwen-7B/narrativeqa,4,0.3861,0.4624,0.19761,0.11973,False,False,True
rag,Qwen-7B/narrativeqa,4,0.631,0.592,0.3638,0.0189,False,True,False
rag,Qwen-7B/narrativeqa,4,0.501,0.5245,5.16056,0.22666,False,False,True
rag,Qwen-7B/narrativeqa,4,0.5928,0.5847,0.69023,0.98402,True,True,True
rag,Qwen-7B/narrativeqa,4,0.6289,0.5895,0.29775,0.12506,False,True,False
rag,Qwen-7B/narrativeqa,4,0.524,0.4562,0.00739,0.96754,True,True,True
rag,Qwen-7B/narrativeqa,4,0.643,0.6413,0.18626,0.13639,False,True,False
rag,Qwen-7B/narrativeqa,4,0.6347,0.6454,0.37102,0.83341,True,False,False
rag,Qwen-7B/narrativeqa,4,0.6108,0.6216,0.20543,0.58157,True,False,False
rag,Qwen-7B/narrativeqa,4,0.5809,0.5832,0.30638,0.55347,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6373,0.6327,0.1771,0.51939,True,True,True
rag,Qwen-7B/narrativeqa,5,0.5985,0.6406,0.16151,0.61573,True,False,False
rag,Qwen-7B/narrativeqa,5,0.5152,0.5519,0.02908,0.9993,True,False,False
rag,Qwen-7B/narrativeqa,5,0.5365,0.6678,0.08199,0.94884,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6553,0.6046,0.32112,0.99999,True,True,True
rag,Qwen-7B/narrativeqa,5,0.6315,0.6582,0.11315,0.31691,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6517,0.6439,0.14057,0.14058,True,True,True
rag,Qwen-7B/narrativeqa,5,0.5992,0.514,0.17112,0.94931,True,True,True
rag,Qwen-7B/narrativeqa,5,0.6644,0.6882,0.71729,0.21549,False,False,True
rag,Qwen-7B/narrativeqa,5,0.4374,0.6803,0.36064,0.99964,True,False,False
rag,Qwen-7B/narrativeqa,5,0.608,0.6404,0.14865,0.50111,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6508,0.4155,0.1846,0.24433,True,True,True
rag,Qwen-7B/narrativeqa,5,0.4769,0.4574,0.30229,0.96137,True,True,True
rag,Qwen-7B/narrativeqa,5,0.6068,0.6121,0.15763,0.24826,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6249,0.6042,0.29284,0.30692,True,True,True
rag,Qwen-7B/narrativeqa,5,0.5963,0.5897,0.11904,0.37552,True,True,True
rag,Qwen-7B/narrativeqa,5,0.7026,0.6567,1.97885,0.75396,False,True,False
rag,Qwen-7B/narrativeqa,5,0.6435,0.623,0.12892,0.16605,True,True,True
rag,Qwen-7B/narrativeqa,5,0.5362,0.5897,0.15334,0.90806,True,False,False
rag,Qwen-7B/narrativeqa,5,0.5707,0.4648,4.80663,0.60003,False,True,False
rag,Qwen-7B/narrativeqa,5,0.6451,0.6615,0.97409,0.71944,False,False,True
rag,Qwen-7B/narrativeqa,5,0.6004,0.6335,0.14239,0.37575,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6634,0.6499,0.17528,0.12245,False,True,False
rag,Qwen-7B/narrativeqa,5,0.5963,0.6737,0.08176,0.54077,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6182,0.6222,0.06128,0.4924,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6577,0.5233,0.29605,0.99492,True,True,True
rag,Qwen-7B/narrativeqa,5,0.638,0.6237,0.27552,0.15598,False,True,False
rag,Qwen-7B/narrativeqa,5,0.5404,0.5695,0.24016,0.77873,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6912,0.666,0.30057,0.13654,False,True,False
rag,Qwen-7B/narrativeqa,5,0.5071,0.6563,0.2683,0.65109,True,False,False
rag,Qwen-7B/narrativeqa,5,0.6915,0.6801,0.05644,0.15817,True,True,True
rag,Qwen-7B/narrativeqa,5,0.6494,0.4027,0.33335,0.09434,False,True,False
rag,Qwen-7B/narrativeqa,5,0.5873,0.5826,0.09958,0.21517,True,True,True
rag,Qwen-7B/narrativeqa,5,0.5735,0.441,0.11246,0.82995,True,True,True
rag,Qwen-7B/narrativeqa,6,0.6101,0.682,0.19308,0.54477,True,False,False
rag,Qwen-7B/narrativeqa,6,0.6449,0.6618,0.13972,0.14551,True,False,False
rag,Qwen-7B/narrativeqa,6,0.5507,0.4879,0.19571,0.99794,True,True,True
rag,Qwen-7B/narrativeqa,6,0.5195,0.5121,1.79751,0.99563,False,True,False
rag,Qwen-7B/narrativeqa,6,0.6192,0.641,0.06933,0.19344,True,False,False
rag,Qwen-7B/narrativeqa,6,0.6128,0.5587,0.13968,0.84269,True,True,True
rag,Qwen-7B/narrativeqa,6,0.6249,0.5649,0.35464,0.32836,False,True,False
rag,Qwen-7B/narrativeqa,6,0.6618,0.6567,0.22756,0.16049,False,True,False
rag,Qwen-7B/narrativeqa,6,0.6594,0.6753,0.2427,0.16796,False,False,True
rag,Qwen-7B/narrativeqa,6,0.6731,0.6044,0.30995,0.97559,True,True,True
rag,Qwen-7B/narrativeqa,6,0.6665,0.6625,0.25229,0.12869,False,True,False
rag,Qwen-7B/narrativeqa,6,0.5885,0.4513,0.14728,0.96587,True,True,True
rag,Qwen-7B/narrativeqa,6,0.5909,0.6244,0.87172,0.59467,False,False,True
rag,Qwen-7B/narrativeqa,6,0.6396,0.6696,0.2247,0.32905,True,False,False
rag,Qwen-7B/narrativeqa,6,0.5978,0.6658,0.06676,0.82965,True,False,False
rag,Qwen-7B/narrativeqa,6,0.5554,0.6121,0.17973,0.23102,True,False,False
rag,Qwen-7B/narrativeqa,6,0.6492,0.6546,0.12488,0.10501,False,False,True
rag,Qwen-7B/narrativeqa,6,0.4275,0.4056,0.27891,0.30608,True,True,True
rag,Qwen-7B/narrativeqa,6,0.6125,0.6801,0.11218,0.15569,True,False,False
rag,Qwen-7B/narrativeqa,6,0.5438,0.4796,0.09265,0.86845,True,True,True
rag,Qwen-7B/narrativeqa,6,0.6296,0.6337,0.1494,0.23768,True,False,False
rag,Qwen-7B/narrativeqa,6,0.4983,0.6316,0.18703,0.98963,True,False,False
rag,Qwen-7B/narrativeqa,6,0.4358,0.392,0.1508,0.38206,True,True,True
rag,Qwen-7B/narrativeqa,6,0.7008,0.7032,0.12963,0.24011,True,False,False
rag,Qwen-7B/narrativeqa,6,0.6004,0.472,0.24149,0.33617,True,True,True
rag,Qwen-7B/narrativeqa,6,0.4784,0.4255,0.12757,0.58258,True,True,True
