source,world,unit,group,family,repetition,n_train,n_test,n_features,upcr_n_kept,n_domain_donors,n_domain_donor_labels,n_all_donors,n_all_donor_labels,domain_shared_upcr_coefficient,domain_shared_residual_norm,budget,method,auc,delta_vs_upcr,n_target_labels,n_donor_labels_used,selected_positive_rate,selected_both_classes,converged,head_coefficient_upcr,head_coefficient_correction,prior_coefficient_upcr,prior_coefficient_correction
real,real,noise_gsm8k_mistral7b,math,gsm8k,7,791,528,25,21,5,100,14,280,1.044535513370096,0.2906064903759876,80,local_uniform2,0.7744601477867853,-0.008695028337757482,80,0,0.5,1,1,1.0480698570318259,-0.10087834245155253,1.0,0.0
real,real,noise_gsm8k_mistral7b,math,gsm8k,7,791,528,25,21,5,100,14,280,1.044535513370096,0.2906064903759876,80,local_active2,0.7901284166726451,0.006973240548102333,80,0,0.5,1,1,1.3236801849538582,0.21270173375498788,1.0,0.0
real,real,noise_gsm8k_mistral7b,math,gsm8k,7,791,528,25,21,5,100,14,280,1.044535513370096,0.2906064903759876,80,hybrid_domain_uniform,0.7806872802927038,-0.002467895831838929,80,100,0.5,1,1,1.0761348976850593,0.1261155260768501,1.044535513370096,0.32025138790079044
real,real,noise_gsm8k_mistral7b,math,gsm8k,7,791,528,25,21,5,100,14,280,1.044535513370096,0.2906064903759876,80,hybrid_domain_active,0.7750914699763254,-0.008063706148217387,80,100,0.5,1,1,1.248547084212331,0.2889183518992859,1.044535513370096,0.32025138790079044
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,local_controlled2,0.6881917211328976,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,local_uniform2,0.6881917211328976,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,local_active2,0.6881917211328976,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,hybrid_domain_uniform,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,1.044535513370096,0.2694380683993517,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,0,hybrid_domain_active,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,1.044535513370096,0.2694380683993517,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,local_controlled2,0.6833464052287582,-0.004845315904139391,5,0,0.8,1,1,0.8940589625737458,-0.12402129759640988,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,local_uniform2,0.6864836601307189,-0.0017080610021786846,5,0,0.6,1,1,1.0607571585153444,-0.08113200748856478,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,local_active2,0.6884705882352942,0.00027886710239655166,5,0,0.8,1,1,1.0170334036890791,0.1994869184011798,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,hybrid_domain_uniform,0.671843137254902,-0.01634858387799565,5,100,0.6,1,1,1.1113167883059236,0.26354320578804713,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,5,hybrid_domain_active,0.6911895424836602,0.0029978213507625417,5,100,0.4,1,1,1.1227161048548278,-0.10451174953459119,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,local_controlled2,0.6888714596949891,0.0006797385620914698,10,0,0.7,1,1,1.0464535049610326,0.10920326041913002,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,local_uniform2,0.6866056644880174,-0.0015860566448802071,10,0,0.8,1,1,0.9629524683085697,-0.0687614688255336,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,local_active2,0.6887668845315904,0.0005751633986927907,10,0,0.7,1,1,1.049596529542434,0.11929460940867982,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,hybrid_domain_uniform,0.674074074074074,-0.014117647058823568,10,100,0.8,1,1,0.9916751335324228,0.2081698557109477,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,10,hybrid_domain_active,0.6916078431372549,0.003416122004357258,10,100,0.5,1,1,1.1669163654822277,-0.2357764435416038,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,local_controlled2,0.688244008714597,5.228758169939507e-05,20,0,0.7,1,1,1.0937270948166058,0.05091837029401288,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,local_uniform2,0.6872679738562092,-0.0009237472766884247,20,0,0.85,1,1,1.0194594786777245,-0.03629369505132444,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,local_active2,0.6887145969498911,0.0005228758169935066,20,0,0.75,1,1,0.9337824351760388,0.09411405676891765,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,hybrid_domain_uniform,0.6757647058823529,-0.012427015250544682,20,100,0.85,1,1,1.0506135723699035,0.20665847721250194,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,20,hybrid_domain_active,0.6898300653594771,0.0016383442265794912,20,100,0.55,1,1,1.2104797103252631,-0.03360203869255575,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,local_controlled2,0.6882091503267974,1.7429193899798356e-05,40,0,0.7,1,1,0.9841699120078087,0.0010522428052917455,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,local_uniform2,0.6884183006535948,0.0002265795206971566,40,0,0.775,1,1,0.9264054119861754,0.047023458965687416,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,local_active2,0.6887494553376906,0.0005577342047929923,40,0,0.65,1,1,1.1388146811872255,0.12858776576346054,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,hybrid_domain_uniform,0.678884531590414,-0.009307189542483663,40,100,0.775,1,1,0.9602110092771193,0.15223702701131012,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,40,hybrid_domain_active,0.6922701525054465,0.00407843137254893,40,100,0.55,1,1,1.0077393992396455,-0.1679529294229723,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,upcr,0.6881917211328976,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,pooled_domain_lofo,0.6696122004357298,-0.01857952069716784,0,100,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,pooled_all_lofo,0.6908235294117647,0.0026318082788671093,0,280,nan,0,1,nan,nan,nan,nan
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,local_controlled2,0.6839912854030501,-0.004200435729847518,80,0,0.7125,1,1,0.8643145120488401,0.28353866215892476,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,local_uniform2,0.6878779956427016,-0.00031372549019603735,80,0,0.775,1,1,0.8406782577137216,-0.012049125297943063,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,local_active2,0.6888714596949892,0.0006797385620915808,80,0,0.675,1,1,0.8427379936515647,0.08714659577429153,1.0,0.0
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,hybrid_domain_uniform,0.6882788671023965,8.714596949888076e-05,80,100,0.775,1,1,0.8646778247259169,-0.0008197782679914609,1.044535513370096,0.2694380683993517
real,real,noise_gsm8k_phi3mini,math,gsm8k,7,791,528,25,19,5,100,14,280,1.044535513370096,0.2906064903759876,80,hybrid_domain_active,0.6917124183006537,0.0035206971677560484,80,100,0.625,1,1,0.8826287730683264,-0.18657505012392947,1.044535513370096,0.2694380683993517
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,upcr,0.7938504542278126,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,pooled_domain_lofo,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,pooled_all_lofo,0.7421383647798743,-0.05171208944793837,0,460,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,local_controlled2,0.7938504542278126,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,local_uniform2,0.7938504542278126,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,local_active2,0.7938504542278126,0.0,0,0,nan,0,1,1.0,0.0,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,hybrid_domain_uniform,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,0.9430486912413817,0.4113660721112274,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,0,hybrid_domain_active,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,0.9430486912413817,0.4113660721112274,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,upcr,0.7938504542278126,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,pooled_domain_lofo,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,pooled_all_lofo,0.7421383647798743,-0.05171208944793837,0,460,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,local_controlled2,0.7931516422082461,-0.0006988120195665637,5,0,0.6,1,1,0.7634344591342754,0.0007413977627597678,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,local_uniform2,0.7945492662473794,0.0006988120195667857,5,0,0.6,1,1,1.0477939938871046,0.033126675547453,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,local_active2,0.7924528301886793,-0.0013976240391333494,5,0,0.2,1,1,0.9444483066247195,0.11694989784050584,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,hybrid_domain_uniform,0.7442348008385744,-0.049615653389238235,5,160,0.6,1,1,0.9954059777341477,0.2573527493813472,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,5,hybrid_domain_active,0.7589098532494759,-0.03494060097833673,5,160,0.4,1,1,1.0353962325161938,0.23524704837169672,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,upcr,0.7938504542278126,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,pooled_domain_lofo,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,pooled_all_lofo,0.7421383647798743,-0.05171208944793837,0,460,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,local_controlled2,0.7484276729559749,-0.04542278127183774,10,0,0.7,1,1,0.9179864802586047,-0.11831999961795064,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,local_uniform2,0.7917540181691125,-0.002096436058700135,10,0,0.5,1,1,1.0172423529678276,0.16855657790128614,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,local_active2,0.7917540181691125,-0.002096436058700135,10,0,0.5,1,1,0.9654934218274361,0.2251436628720158,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,hybrid_domain_uniform,0.7784765897973445,-0.015373864430468176,10,160,0.5,1,1,0.9624815809242634,0.13505860172378217,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,10,hybrid_domain_active,0.7784765897973446,-0.015373864430468065,10,160,0.6,1,1,0.9679238948030784,0.12389271473849253,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,upcr,0.7938504542278126,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,pooled_domain_lofo,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,pooled_all_lofo,0.7421383647798743,-0.05171208944793837,0,460,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,local_controlled2,0.7470300489168414,-0.0468204053109712,20,0,0.65,1,1,1.066671121008805,-0.18318771695921646,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,local_uniform2,0.7917540181691126,-0.002096436058700024,20,0,0.6,1,1,1.031855505995667,0.1545812303964079,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,local_active2,0.7917540181691126,-0.002096436058700024,20,0,0.55,1,1,0.9135959011118244,0.1306279040545679,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,hybrid_domain_uniform,0.7784765897973445,-0.015373864430468176,20,160,0.6,1,1,0.9822263587720109,0.13939508534762485,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,20,hybrid_domain_active,0.7861635220125787,-0.007686932215233977,20,160,0.7,1,1,0.8643718919836904,0.06047576247156806,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,upcr,0.7938504542278126,0.0,0,0,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,pooled_domain_lofo,0.6918238993710693,-0.10202655485674339,0,160,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,pooled_all_lofo,0.7421383647798743,-0.05171208944793837,0,460,nan,0,1,nan,nan,nan,nan
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,local_controlled2,0.7910552061495459,-0.002795248078266699,40,0,0.65,1,1,1.1054558370758454,0.23371885421317604,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,local_uniform2,0.7924528301886793,-0.0013976240391333494,40,0,0.675,1,1,1.0759625026768218,0.09384081905196984,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,local_active2,0.7910552061495458,-0.00279524807826681,40,0,0.65,1,1,0.8099178832993584,0.15261782521306136,1.0,0.0
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,hybrid_domain_uniform,0.777078965758211,-0.016771488469601636,40,160,0.675,1,1,1.0582946751472049,0.1442864750638877,0.9430486912413817,0.4113660721112274
real,real,sciq_llama8b,QA,sciq,7,118,80,26,23,8,160,23,460,0.9430486912413817,0.4412227483771562,40,hybrid_domain_active,0.7861635220125787,-0.007686932215233977,40,160,0.625,1,1,0.8946639191128545,0.05694028578973353,0.9430486912413817,0.4113660721112274
